id,userId,quizId,score,totalScore
1259,6115,27,41,100
1260,4057,169,30,100
1261,9627,155,93,100
1262,2921,38,60,100
1263,4774,83,6,100
1264,5378,40,26,100
1265,4425,71,76,100
1266,1826,96,83,100
1267,1191,103,11,100
1268,5411,12,31,100
1269,4103,83,42,100
1270,7585,115,89,100
1271,1177,92,89,100
1272,9296,76,4,100
1273,6245,136,0,100
1274,4157,39,14,100
1275,5326,120,82,100
1276,2007,88,84,100
1277,6721,94,20,100
1278,1376,185,70,100
1279,4170,98,46,100
1280,6324,4,4,100
1281,6111,100,80,100
1282,4768,7,95,100
1283,9023,96,25,100
1284,5321,12,96,100
1285,6980,61,0,100
1286,4807,150,87,100
1287,4776,174,32,100
1288,3751,39,3,100
1289,4943,119,21,100
1290,364,59,45,100
1291,7734,102,55,100
1292,3859,13,25,100
1293,3642,59,2,100
1294,1499,74,96,100
1295,345,30,66,100
1296,6051,104,42,100
1297,9324,145,69,100
1298,9605,61,78,100
1299,1372,118,15,100
1300,7649,174,52,100
1301,1180,70,16,100
1302,6055,113,89,100
1303,8655,71,35,100
1304,8129,63,5,100
1305,4801,95,40,100
1306,4892,154,54,100
1307,590,60,49,100
1308,4575,112,40,100
1309,1893,113,100,100
1310,4148,69,92,100
1311,718,46,39,100
1312,2414,189,42,100
1313,1498,153,17,100
1314,2110,159,1,100
1315,1646,178,35,100
1316,4580,13,9,100
1317,594,14,1,100
1318,2907,118,39,100
1319,7496,82,61,100
1320,9052,38,22,100
1321,4634,180,52,100
1322,4889,114,33,100
1323,1536,91,73,100
1324,9950,3,10,100
1325,6882,193,4,100
1326,9494,127,6,100
1327,2158,188,0,100
1328,573,110,30,100
1329,5802,105,78,100
1330,125,145,33,100
1331,4847,75,29,100
1332,7015,170,80,100
1333,1000,128,34,100
1334,2926,161,36,100
1335,5352,10,85,100
1336,6601,138,57,100
1337,8725,182,65,100
1338,1262,95,47,100
1339,5541,52,39,100
1340,7780,107,12,100
1341,4160,14,57,100
1342,6242,120,7,100
1343,4950,52,42,100
1344,5229,43,42,100
1345,2520,72,32,100
1346,1178,169,80,100
1347,84,11,51,100
1348,4883,96,23,100
1349,807,119,72,100
1350,5241,170,100,100
1351,781,167,75,100
1352,376,33,91,100
1353,1464,57,97,100
1354,805,179,13,100
1355,2244,148,65,100
1356,186,122,41,100
1357,4399,40,53,100
1358,7272,144,4,100
1359,9016,39,71,100
1360,4134,106,85,100
1361,861,95,62,100
1362,3564,192,66,100
1363,2579,67,87,100
1364,7779,25,5,100
1365,4655,199,64,100
1366,2097,19,15,100
1367,5836,178,85,100
1368,3533,197,96,100
1369,6462,167,10,100
1370,9754,47,79,100
1371,1269,112,45,100
1372,7895,11,65,100
1373,3814,7,24,100
1374,4552,36,38,100
1375,9399,121,95,100
1376,8683,157,35,100
1377,3924,4,63,100
1378,9251,85,42,100
1379,9995,11,8,100
1380,7059,68,59,100
1381,6484,64,9,100
1382,5298,191,89,100
1383,6055,24,44,100
1384,9028,77,66,100
1385,990,110,99,100
1386,1367,173,34,100
1387,5838,59,70,100
1388,8396,163,94,100
1389,9446,20,76,100
1390,3905,5,62,100
1391,6807,118,56,100
1392,4593,183,2,100
1393,7404,44,93,100
1394,5210,67,44,100
1395,3296,112,52,100
1396,2760,4,25,100
1397,4131,85,99,100
1398,6066,128,97,100
1399,4311,89,66,100
1400,8707,169,11,100
1401,4591,145,96,100
1402,1156,72,84,100
1403,8925,119,5,100
1404,3358,86,74,100
1405,854,35,33,100
1406,9643,77,28,100
1407,8493,41,7,100
1408,2545,178,74,100
1409,5792,79,19,100
1410,4725,121,100,100
1411,7828,10,64,100
1412,1838,129,51,100
1413,3765,138,37,100
1414,6167,125,23,100
1415,3410,29,58,100
1416,1022,193,55,100
1417,6268,178,20,100
1418,7825,135,79,100
1419,3663,179,11,100
1420,838,195,54,100
1421,8026,20,26,100
1422,8928,25,59,100
1423,5356,91,94,100
1424,4291,145,100,100
1425,3514,112,41,100
1426,5628,176,0,100
1427,9189,99,56,100
1428,7519,21,6,100
1429,76,39,26,100
1430,3825,106,95,100
1431,3006,172,56,100
1432,4159,106,32,100
1433,7921,152,86,100
1434,715,98,47,100
1435,8239,163,83,100
1436,3350,151,57,100
1437,404,28,80,100
1438,8588,152,11,100
1439,8659,118,72,100
1440,6532,37,64,100
1441,7531,104,40,100
1442,5033,76,5,100
1443,6121,115,56,100
1444,1829,190,57,100
1445,9648,32,3,100
1446,669,198,4,100
1447,9942,27,65,100
1448,4247,95,62,100
1449,2204,83,96,100
1450,4236,174,72,100
1451,352,152,37,100
1452,3230,101,35,100
1453,2984,84,30,100
1454,1813,135,37,100
1455,6869,53,82,100
1456,5678,121,95,100
1457,9227,47,64,100
1458,9331,158,21,100
1459,6704,129,41,100
1460,1026,163,1,100
1461,4248,122,96,100
1462,3836,115,71,100
1463,9095,85,29,100
1464,3041,82,85,100
1465,5647,44,45,100
1466,3528,171,40,100
1467,1183,12,34,100
1468,4005,176,89,100
1469,5754,144,11,100
1470,4920,123,97,100
1471,1086,158,100,100
1472,7907,30,31,100
1473,8316,11,62,100
1474,5956,105,25,100
1475,9141,146,65,100
1476,515,63,53,100
1477,8123,57,48,100
1478,6533,175,82,100
1479,5892,76,89,100
1480,7839,93,19,100
1481,9681,154,69,100
1482,195,4,10,100
1483,6431,166,84,100
1484,6961,51,72,100
1485,8661,158,9,100
1486,8828,159,42,100
1487,6788,76,38,100
1488,5299,140,75,100
1489,5380,122,70,100
1490,3184,160,99,100
1491,2373,198,16,100
1492,4298,62,2,100
1493,4066,59,9,100
1494,9116,105,36,100
1495,3362,107,2,100
1496,7215,133,33,100
1497,6664,3,39,100
1498,572,16,44,100
1499,601,158,88,100
1500,8297,17,94,100
1501,2560,170,13,100
1502,4168,93,46,100
1503,9925,63,2,100
1504,4513,181,13,100
1505,1230,65,32,100
1506,9164,120,21,100
1507,9456,181,77,100
1508,465,4,41,100
1509,6769,70,48,100
1510,6926,22,85,100
1511,9713,69,80,100
1512,312,35,25,100
1513,389,71,80,100
1514,8454,128,40,100
1515,9217,161,82,100
1516,7419,75,78,100
1517,8584,25,13,100
1518,4914,28,49,100
1519,3048,139,14,100
1520,2971,131,82,100
1521,283,23,64,100
1522,76,132,55,100
1523,5468,103,22,100
1524,6921,26,39,100
1525,608,90,8,100
1526,4066,166,90,100
1527,2905,120,7,100
1528,7598,107,85,100
1529,3584,183,86,100
1530,3343,188,22,100
1531,9736,47,88,100
1532,3964,197,4,100
1533,585,97,61,100
1534,124,61,41,100
1535,4806,123,93,100
1536,3953,153,29,100
1537,6246,110,43,100
1538,5996,25,72,100
1539,9922,65,44,100
1540,8886,85,10,100
1541,7412,100,0,100
1542,7560,59,17,100
1543,3186,28,99,100
1544,8218,155,69,100
1545,157,54,0,100
1546,4202,148,24,100
1547,217,68,89,100
1548,8528,106,75,100
1549,3644,59,44,100
1550,1598,112,60,100
1551,2087,197,5,100
1552,3829,138,85,100
1553,1107,192,88,100
1554,310,99,82,100
1555,2729,123,8,100
1556,181,161,39,100
1557,6172,26,27,100
1558,223,115,52,100
1559,2423,59,26,100
1560,1475,157,82,100
1561,8238,68,26,100
1562,3441,170,42,100
1563,7265,62,12,100
1564,9246,1,13,100
1565,317,54,41,100
1566,6520,104,35,100
1567,7156,163,60,100
1568,6172,68,15,100
1569,813,174,56,100
1570,3611,168,19,100
1571,2934,181,47,100
1572,1771,181,25,100
1573,7891,66,70,100
1574,9293,145,74,100
1575,2687,63,52,100
1576,4322,117,51,100
1577,2538,104,22,100
1578,9628,126,31,100
1579,3306,97,47,100
1580,5076,25,19,100
1581,6652,152,11,100
1582,4953,197,67,100
1583,7669,69,26,100
1584,9182,133,62,100
1585,8320,115,60,100
1586,2279,190,18,100
1587,661,83,66,100
1588,2128,54,2,100
1589,6882,41,12,100
1590,2829,82,16,100
1591,4203,144,82,100
1592,3402,117,7,100
1593,6486,88,78,100
1594,6839,149,44,100
1595,4610,182,6,100
1596,9376,135,51,100
1597,5155,25,98,100
1598,4502,121,52,100
1599,4924,186,37,100
1600,8182,37,78,100
1601,6007,44,78,100
1602,7842,162,22,100
1603,6337,72,25,100
1604,6586,107,58,100
1605,7508,166,29,100
1606,8596,123,44,100
1607,565,16,52,100
1608,2979,58,64,100
1609,6460,154,63,100
1610,490,150,6,100
1611,7583,17,66,100
1612,976,123,16,100
1613,7157,35,51,100
1614,6054,1,84,100
1615,1545,11,38,100
1616,3813,146,0,100
1617,8013,33,95,100
1618,5090,162,41,100
1619,7157,45,82,100
1620,5628,60,6,100
1621,8445,180,68,100
1622,3231,71,11,100
1623,9318,175,48,100
1624,6892,39,33,100
1625,6889,158,26,100
1626,6843,87,52,100
1627,9691,139,50,100
1628,6066,163,98,100
1629,4127,34,31,100
1630,8885,78,82,100
1631,2963,154,51,100
1632,1526,39,5,100
1633,246,23,89,100
1634,9568,175,81,100
1635,1131,83,99,100
1636,4747,66,6,100
1637,8225,15,58,100
1638,6318,107,88,100
1639,6249,169,100,100
1640,906,56,29,100
1641,5167,102,75,100
1642,2104,81,45,100
1643,9012,78,64,100
1644,9329,200,18,100
1645,2741,168,66,100
1646,40,22,4,100
1647,5570,53,2,100
1648,5716,110,78,100
1649,6327,97,70,100
1650,5326,127,100,100
1651,1113,139,1,100
1652,1308,82,61,100
1653,9619,105,60,100
1654,114,110,52,100
1655,6916,16,99,100
1656,9348,174,55,100
1657,1263,30,64,100
1658,994,162,39,100
1659,9335,46,87,100
1660,7620,117,41,100
1661,2684,23,71,100
1662,9580,144,25,100
1663,2715,68,48,100
1664,3508,179,34,100
1665,2760,64,84,100
1666,2121,163,96,100
1667,7427,89,96,100
1668,46,124,75,100
1669,1326,46,11,100
1670,8047,112,46,100
1671,233,106,85,100
1672,1032,127,68,100
1673,2208,57,52,100
1674,7595,167,76,100
1675,2402,3,78,100
1676,3320,175,69,100
1677,4343,15,86,100
1678,6355,106,96,100
1679,426,77,96,100
1680,465,31,95,100
1681,7119,40,73,100
1682,1221,187,49,100
1683,2614,84,0,100
1684,6039,147,3,100
1685,5913,70,45,100
1686,8690,20,5,100
1687,6563,79,58,100
1688,4992,94,12,100
1689,6131,45,37,100
1690,319,59,61,100
1691,8258,120,98,100
1692,9599,53,21,100
1693,232,197,27,100
1694,9307,19,3,100
1695,9772,163,68,100
1696,5502,71,84,100
1697,4535,169,42,100
1698,832,163,68,100
1699,8915,196,24,100
1700,596,164,4,100
1701,3976,33,17,100
1702,5919,61,80,100
1703,2814,134,39,100
1704,5042,122,48,100
1705,4852,185,47,100
1706,7513,178,86,100
1707,8794,112,85,100
1708,6400,49,71,100
1709,3878,51,98,100
1710,5373,47,7,100
1711,8303,76,97,100
1712,663,131,24,100
1713,7726,20,71,100
1714,7580,153,80,100
1715,3514,28,57,100
1716,6105,186,29,100
1717,515,114,99,100
1718,8274,123,96,100
1719,416,112,91,100
1720,6097,92,18,100
1721,3217,12,25,100
1722,5617,118,82,100
1723,3308,172,7,100
1724,9394,167,46,100
1725,6602,133,55,100
1726,691,175,78,100
1727,5863,131,24,100
1728,1100,159,100,100
1729,184,195,14,100
1730,869,85,83,100
1731,8802,8,1,100
1732,2427,126,19,100
1733,9596,16,88,100
1734,1168,20,35,100
1735,8425,190,30,100
1736,6276,160,95,100
1737,2462,75,62,100
1738,338,29,81,100
1739,3391,187,96,100
1740,332,76,4,100
1741,1562,144,22,100
1742,1180,196,33,100
1743,8296,87,7,100
1744,8703,74,77,100
1745,8584,70,55,100
1746,7452,151,46,100
1747,2622,134,84,100
1748,4805,123,27,100
1749,1624,180,68,100
1750,9200,34,26,100
1751,4266,117,48,100
1752,2010,135,57,100
1753,9526,148,60,100
1754,963,139,11,100
1755,1467,5,41,100
1756,3107,96,69,100
1757,5527,129,83,100
1758,1833,21,95,100
1759,176,25,25,100
1760,6828,7,88,100
1761,8628,196,85,100
1762,3302,91,71,100
1763,1337,26,46,100
1764,6062,19,65,100
1765,3622,60,67,100
1766,3979,195,46,100
1767,3105,192,91,100
1768,6305,192,14,100
1769,2675,57,75,100
1770,7043,88,72,100
1771,6241,87,35,100
1772,29,116,79,100
1773,7015,82,48,100
1774,9023,37,53,100
1775,5237,65,23,100
1776,8005,7,62,100
1777,4630,44,7,100
1778,2310,155,5,100
1779,6333,21,50,100
1780,8419,155,97,100
1781,1892,40,53,100
1782,82,183,97,100
1783,7678,73,6,100
1784,9445,51,74,100
1785,7553,111,43,100
1786,2084,32,92,100
1787,4435,127,99,100
1788,9404,127,41,100
1789,2441,82,18,100
1790,2481,186,25,100
1791,7418,186,72,100
1792,4130,58,57,100
1793,893,107,73,100
1794,7130,173,95,100
1795,9644,58,83,100
1796,7337,14,68,100
1797,9269,123,57,100
1798,2526,69,51,100
1799,1478,161,42,100
1800,960,154,47,100
1801,4856,101,83,100
1802,4346,21,13,100
1803,2729,190,48,100
1804,4228,101,43,100
1805,5836,189,61,100
1806,9404,161,26,100
1807,2386,141,53,100
1808,3753,127,17,100
1809,8596,51,88,100
1810,5561,179,69,100
1811,8149,6,26,100
1812,4405,24,11,100
1813,7500,33,53,100
1814,596,174,59,100
1815,4634,16,81,100
1816,5163,143,98,100
1817,3109,24,66,100
1818,1777,38,44,100
1819,970,121,84,100
1820,9567,72,28,100
1821,9653,64,42,100
1822,3365,31,3,100
1823,821,50,60,100
1824,288,169,4,100
1825,5923,29,57,100
1826,3781,51,64,100
1827,7785,101,42,100
1828,535,87,62,100
1829,7250,171,11,100
1830,5859,138,15,100
1831,1240,165,96,100
1832,4287,62,58,100
1833,7160,140,3,100
1834,8066,158,47,100
1835,3371,187,20,100
1836,6393,183,83,100
1837,4276,104,74,100
1838,4089,12,4,100
1839,4234,116,23,100
1840,9298,97,91,100
1841,5762,193,99,100
1842,158,124,70,100
1843,65,194,10,100
1844,5272,185,19,100
1845,7514,174,69,100
1846,8848,109,26,100
1847,658,78,73,100
1848,5872,16,48,100
1849,2113,121,80,100
1850,2455,23,73,100
1851,5136,41,17,100
1852,3449,164,27,100
1853,4936,173,62,100
1854,3721,81,19,100
1855,2233,16,77,100
1856,6744,186,51,100
1857,3257,92,53,100
1858,9890,14,95,100
1859,8506,167,50,100
1860,3017,2,56,100
1861,5353,31,98,100
1862,8283,104,68,100
1863,7942,1,34,100
1864,4145,137,31,100
1865,3393,79,34,100
1866,6746,2,97,100
1867,9453,55,71,100
1868,6160,160,72,100
1869,3239,14,31,100
1870,7507,106,61,100
1871,8922,139,4,100
1872,2934,83,58,100
1873,2602,97,41,100
1874,1992,158,55,100
1875,4803,32,70,100
1876,8333,163,67,100
1877,1245,126,63,100
1878,5002,85,93,100
1879,2757,113,25,100
1880,9967,67,56,100
1881,3174,59,6,100
1882,4563,145,12,100
1883,3815,69,99,100
1884,2574,110,64,100
1885,3495,122,62,100
1886,7995,45,6,100
1887,1984,137,30,100
1888,3451,146,39,100
1889,6199,198,76,100
1890,5865,134,52,100
1891,9792,73,16,100
1892,6809,27,1,100
1893,5471,87,84,100
1894,1918,29,95,100
1895,4198,19,79,100
1896,9786,149,69,100
1897,5937,195,91,100
1898,3324,40,45,100
1899,7148,3,15,100
1900,1840,170,21,100
1901,349,41,44,100
1902,6768,198,93,100
1903,1185,180,51,100
1904,3607,128,60,100
1905,6876,34,65,100
1906,5147,63,72,100
1907,7207,160,35,100
1908,4181,72,25,100
1909,1378,97,89,100
1910,6554,148,24,100
1911,9687,122,62,100
1912,7314,99,73,100
1913,280,1,29,100
1914,7340,182,43,100
1915,3906,196,34,100
1916,586,46,62,100
1917,9674,73,50,100
1918,5146,3,47,100
1919,7966,81,50,100
1920,3685,98,69,100
1921,6335,127,72,100
1922,8903,113,48,100
1923,8988,79,43,100
1924,1223,175,10,100
1925,3634,176,16,100
1926,6058,95,14,100
1927,1026,158,72,100
1928,4952,64,88,100
1929,9402,26,85,100
1930,4637,131,33,100
1931,7951,169,8,100
1932,6921,151,2,100
1933,5828,158,65,100
1934,8991,45,37,100
1935,6873,72,26,100
1936,786,37,18,100
1937,3978,176,73,100
1938,6799,173,13,100
1939,939,123,59,100
1940,6965,25,41,100
1941,3154,2,90,100
1942,6914,186,69,100
1943,2550,60,65,100
1944,9458,35,99,100
1945,6592,135,17,100
1946,9110,28,75,100
1947,980,136,31,100
1948,4567,44,48,100
1949,1561,106,60,100
1950,5395,55,13,100
1951,4106,94,51,100
1952,7399,187,64,100
1953,4030,145,90,100
1954,6187,165,57,100
1955,3938,9,32,100
1956,6439,134,91,100
1957,4850,191,92,100
1958,415,115,5,100
1959,9598,64,32,100
1960,1645,89,10,100
1961,336,29,98,100
1962,99,119,73,100
1963,4274,107,33,100
1964,2349,174,13,100
1965,4983,20,54,100
1966,80,154,36,100
1967,8406,143,9,100
1968,1584,48,86,100
1969,8310,183,19,100
1970,5916,42,100,100
1971,9497,8,59,100
1972,2853,132,6,100
1973,9186,20,95,100
1974,2346,173,92,100
1975,1931,14,83,100
1976,240,72,73,100
1977,1526,153,13,100
1978,9720,31,85,100
1979,3655,67,24,100
1980,5327,157,80,100
1981,4990,124,64,100
1982,981,51,79,100
1983,9343,171,65,100
1984,1183,39,4,100
1985,5865,113,17,100
1986,4316,162,19,100
1987,2179,4,38,100
1988,255,149,23,100
1989,341,171,64,100
1990,6856,138,98,100
1991,7146,59,36,100
1992,5251,152,36,100
1993,7377,77,37,100
1994,4416,166,62,100
1995,1446,62,40,100
1996,4248,130,76,100
1997,3448,127,13,100
1998,7377,41,24,100
1999,3904,77,19,100
2000,546,36,66,100
