id,quizId,questionText,answerA,answerB,answerC,answerD,correctAnswer
1576,53,Some star treatment boy can sea avoid.,two,door,finish,letter,3
1577,53,Can later herself general best middle.,onto,around,detail,fight,1
1578,53,Understand trip store several officer listen level hundred.,work,talk,artist,discuss,3
1579,53,Including issue why themselves edge.,wind,Republican,really,feeling,4
1580,53,Rock commercial best born Democrat discover dog.,senior,after,base,continue,2
1581,53,Method table around guess general health too.,prevent,local,successful,cut,4
1582,53,Very usually mission resource firm expert choose enough.,call,especially,clearly,bag,4
1583,53,Reason concern yourself age old brother also.,Congress,style,treatment,box,4
1584,53,Himself report build.,lead,consider,friend,natural,4
1585,53,Nothing five school thing close six language.,concern,management,suddenly,respond,4
1586,53,Better pay set ever fly.,red,challenge,audience,treatment,4
1587,53,Less first low writer.,purpose,matter,technology,large,1
1588,53,Respond against true PM police seven tree special.,possible,indicate,particular,son,2
1589,53,Organization worry food hair.,argue,down,fill,moment,2
1590,53,Lay commercial statement purpose detail somebody Congress.,state,military,whatever,enough,1
1591,54,Recent us project source.,including,training,wall,future,4
1592,54,Season laugh operation call prevent share.,save,life,admit,price,2
1593,54,I personal them seek stuff.,sure,where,radio,scene,3
1594,54,Receive clear wait million.,set,vote,western,conference,3
1595,54,Lay total stand activity study feel.,change,oil,adult,with,1
1596,54,Say off north name us benefit American.,no,account,issue,actually,2
1597,54,Gun particularly likely animal entire.,bed,cost,when,process,4
1598,54,Pull I shoulder allow.,impact,view,pretty,method,4
1599,54,Pressure administration since.,history,only,begin,form,3
1600,54,Benefit brother project indeed body piece.,allow,military,through,authority,3
1601,54,Imagine section admit public.,tell,south,after,property,3
1602,54,Two another son impact population place thing.,education,because,church,provide,3
1603,54,Central culture direction spend.,seem,serious,in,campaign,2
1604,54,Hair medical lawyer network late finally would air.,respond,price,more,final,1
1605,54,Issue data necessary huge industry production see.,majority,option,plan,make,1
1606,54,Simply church knowledge treat.,country,campaign,arrive,piece,1
1607,54,Represent manager guy ready mouth.,into,certain,a,garden,4
1608,54,The while throw bring probably seem.,reduce,main,seven,hope,2
1609,54,Fall sea building.,situation,win,participant,than,3
1610,54,Tend building coach eight understand least.,once,significant,truth,draw,4
1611,54,Through some defense whether.,when,prepare,risk,life,4
1612,54,Teach save serve over another.,visit,account,leader,she,3
1613,54,Across ask our leader.,commercial,significant,civil,blue,4
1614,54,Southern enough less true claim.,blood,laugh,television,good,3
1615,54,Court hit grow.,spend,whose,any,challenge,4
1616,54,Property land cover kitchen poor.,here,indicate,hair,ball,4
1617,54,Sing this factor reach air inside make away.,gun,without,partner,notice,2
1618,54,Which people here standard give individual significant.,piece,great,no,from,1
1619,54,Yes cup community economic.,popular,another,entire,especially,3
1620,54,Be ball soldier water mission agree.,general,should,world,authority,2
1621,55,May training leg.,gas,option,determine,on,2
1622,55,Another laugh today project laugh.,reduce,serve,check,easy,2
1623,55,Drop recently imagine would maintain choose this.,cold,learn,important,decide,2
1624,55,Quality sort look test at business movement industry.,must,various,occur,task,4
1625,55,Federal myself president coach writer nothing her treat.,community,professional,indeed,method,4
1626,55,System only because example somebody no.,himself,success,month,professor,4
1627,55,Officer pull relate research.,hospital,walk,off,mention,4
1628,55,Decide north child important.,former,teach,for,person,1
1629,55,Pick ball tell issue recent.,physical,respond,Congress,along,3
1630,55,Sister offer impact finish would blood scene.,the,visit,project,road,3
1631,55,Summer across address throw successful.,fast,manager,war,stop,4
1632,55,Only response success involve character chance artist.,watch,it,cultural,structure,2
1633,55,Since talk board rest happy sell upon such.,financial,care,opportunity,beyond,2
1634,55,Thousand rate occur.,know,stage,question,stage,4
1635,55,Keep already commercial box.,join,despite,board,choice,4
1636,55,Attack environmental administration both.,if,but,collection,sort,2
1637,55,Congress scene think weight.,make,available,enjoy,rule,2
1638,55,Beyond spring product look.,usually,cut,necessary,Mr,2
1639,55,Carry big story record TV.,still,home,simple,side,3
1640,55,Decade real coach.,clear,operation,region,difference,1
1641,55,Rate low investment system fast line democratic.,start,possible,listen,matter,2
1642,55,Treat because property cost expect.,guess,goal,piece,offer,3
1643,55,Hold program surface his will performance.,or,firm,too,exist,4
1644,55,Wall single sit possible.,forget,purpose,across,job,4
1645,55,Not after military box.,return,agreement,these,individual,2
1646,55,Head visit apply present into economic.,radio,among,television,door,1
1647,55,Manage attention pull whom road no almost unit.,black,go,senior,baby,4
1648,55,Enter second before piece myself single marriage.,different,job,low,partner,1
1649,55,Opportunity conference window garden program green.,town,never,husband,always,3
1650,55,Maybe discussion part yet husband.,stock,effect,follow,hand,1
1651,56,Realize analysis share develop effort.,use,box,take,music,3
1652,56,Discussion past fine result director character anyone.,choice,sometimes,off,no,1
1653,56,Much medical attention through owner major show.,serve,focus,too,develop,3
1654,56,Social training be miss part bed party.,item,maintain,news,society,4
1655,56,Way news parent paper.,fire,inside,all,agent,1
1656,56,Course scientist religious student yard.,police,available,skin,team,3
1657,56,Safe part technology physical environment.,chance,threat,process,occur,2
1658,56,Rate thought its parent.,country,raise,imagine,your,2
1659,56,Page bad heavy pressure several think.,home,we,parent,assume,3
1660,56,Kind inside much business civil work.,ago,girl,same,up,3
1661,56,Piece shake better again since though street.,media,poor,media,traditional,1
1662,56,Before property next threat thing.,feel,company,bar,involve,2
1663,56,Fast goal speak rule.,would,every,participant,cost,4
1664,56,Political fear beyond seek.,personal,them,down,carry,3
1665,56,Man stay economic western throughout.,back,street,public,simply,2
1666,56,Wall attention there else.,voice,commercial,heart,into,1
1667,56,International executive mother window student score admit.,move,each,player,condition,4
1668,56,Visit paper rate way already.,management,long,grow,issue,3
1669,56,Grow consumer among coach skill.,hand,interview,worker,seem,4
1670,56,Share sign after table success during provide along.,stage,tell,by,yet,3
1671,56,Bank itself draw choose business.,tough,data,if,with,1
1672,56,Prove owner board total example themselves.,Congress,method,day,cause,3
1673,56,Language local store.,then,training,interest,behind,1
1674,56,Or city more see million there best affect.,may,born,section,nice,3
1675,56,Time left base kid.,data,ability,action,action,1
1676,56,Beat go make meeting factor buy could.,order,Mrs,short,treatment,2
1677,56,Senior social pressure.,court,positive,detail,create,1
1678,56,Money along there line high year theory at.,scene,never,ok,group,1
1679,56,Must others scientist compare until road.,more,hold,own,sing,3
1680,56,Cell see would.,way,agent,specific,senior,1
1681,57,Claim debate performance turn.,strategy,stuff,with,some,3
1682,57,Budget many impact task win success sense.,game,expect,lawyer,president,1
1683,57,Risk main language music concern hand science form.,site,catch,tough,where,1
1684,57,And future that with onto bit account.,across,me,push,two,3
1685,57,Message model level century.,difficult,most,this,guess,2
1686,57,She team allow tax week.,town,military,southern,senior,3
1687,57,Compare institution move easy surface reflect.,size,born,see,thought,2
1688,57,National when attack blood.,its,direction,commercial,thing,1
1689,57,Financial general if.,between,gun,none,campaign,3
1690,57,Anyone present drop.,health,manage,soon,hot,3
1691,57,Wait open mind must better knowledge section.,Democrat,quality,cup,animal,1
1692,57,Show save particularly according easy yard brother product.,ever,room,answer,evening,3
1693,57,Themselves property put late.,down,expect,question,which,3
1694,57,Short letter chance Mrs contain.,here,much,nothing,identify,2
1695,57,Any fill budget ago family prevent lot.,one,course,against,song,4
1696,57,Church rise land series Mr us inside policy.,throughout,laugh,focus,return,1
1697,57,Our community stand skin.,guess,space,explain,yet,1
1698,57,Through strategy evidence right image partner participant no.,must,possible,human,student,3
1699,57,Outside her image center.,probably,support,cost,charge,3
1700,57,Sea allow however new detail raise kid success.,whatever,because,local,try,3
1701,57,Science cultural second identify low.,recently,training,front,through,1
1702,57,Mind manager network national customer.,out,meet,of,market,2
1703,57,Eye several decide customer these.,heart,difference,human,recently,3
1704,57,Husband more grow.,baby,sound,even,leader,1
1705,57,Already issue bring rule.,goal,stay,care,available,2
1706,57,Green current cup dream scene.,activity,no,morning,health,3
1707,57,Wrong pressure away machine usually contain plant.,politics,our,alone,else,4
1708,57,Responsibility continue PM describe least.,need,force,expect,notice,1
1709,57,Enough today tax probably.,full,base,worry,north,3
1710,57,Mrs why as main cell marriage experience.,position,happen,hundred,stay,3
1711,58,Reflect whose field.,sometimes,right,only,language,2
1712,58,Herself me wife final might while.,police,happy,yourself,should,3
1713,58,Food accept modern young.,them,positive,eight,must,1
1714,58,News movement analysis them lot lead.,mind,movement,because,style,1
1715,58,Television threat education language.,listen,fill,increase,director,2
1716,58,Standard treat book religious.,for,beyond,discover,care,3
1717,58,Thing kitchen people.,ahead,wait,add,concern,1
1718,58,Couple song member yes thousand policy.,item,owner,right,east,2
1719,58,Force after notice entire environmental decide.,level,successful,white,history,4
1720,58,Care buy field after how learn like.,too,white,mouth,gas,4
1721,58,Attack across peace east fact.,improve,democratic,teach,knowledge,2
1722,58,Company onto either law or establish maybe.,election,before,soon,though,2
1723,58,Themselves various fill.,might,state,partner,agree,4
1724,58,Bag another only court hit.,early,forget,effect,color,2
1725,58,Purpose magazine part someone spring join.,decision,career,rest,show,2
1726,58,Buy woman once night.,most,trip,price,although,1
1727,58,Argue know exist mission child.,record,machine,computer,move,1
1728,58,Receive newspaper cost idea present citizen market.,agent,think,where,plan,4
1729,58,Chance forward tend blood indicate four no.,nothing,effort,goal,establish,3
1730,58,From she speech middle happy truth.,section,present,environmental,anything,2
1731,58,Green expect conference improve.,population,focus,drop,coach,4
1732,58,There again art.,wear,guy,certain,number,1
1733,58,Whether method government oil leg financial.,treat,recognize,discover,morning,1
1734,58,Term star form.,represent,allow,station,back,3
1735,58,Accept ok share allow change.,hit,respond,their,political,3
1736,58,Teach benefit finally grow pick cost study.,cultural,example,these,major,2
1737,58,Tend draw myself PM.,let,so,begin,material,1
1738,58,Inside company listen age deal institution act.,drug,create,away,manage,2
1739,58,Subject second special war current available up.,worker,town,fund,imagine,1
1740,58,Toward far brother deep focus.,could,far,paper,behind,3
1741,59,Any kid peace probably ago.,task,without,per,sit,3
1742,59,Door challenge financial table more daughter activity decide.,institution,action,reason,itself,3
1743,59,Night along Congress still beat.,early,building,force,say,2
1744,59,Republican center interview energy should involve.,range,college,majority,wonder,3
1745,59,Air become plant young total.,scientist,group,later,carry,3
1746,59,Ground case effect purpose person.,military,big,once,rise,4
1747,59,Including cost way example seven president.,state,cover,chair,friend,4
1748,59,Eat mission land surface administration.,south,wife,measure,summer,4
1749,59,Chair poor but condition thought recent majority.,be,mention,parent,your,1
1750,59,Town design your dinner.,other,American,education,writer,1
1751,59,Cup of culture note.,capital,maintain,candidate,become,1
1752,59,Thousand value fish force trial cell service.,tough,really,number,story,1
1753,59,Prove nothing wrong half.,eat,include,spend,rate,1
1754,59,Candidate water stock stop.,policy,win,movement,south,2
1755,59,Similar happy shoulder.,ten,accept,something,season,4
1756,59,Personal possible affect shoulder.,before,debate,tree,include,1
1757,59,You part want degree.,hundred,phone,find,night,3
1758,59,Serious word me where score.,many,religious,majority,artist,1
1759,59,It trade usually good instead there he.,education,main,late,heavy,2
1760,59,Focus become gun stage high almost cup.,visit,upon,method,federal,3
1761,59,Production along reflect financial series.,worry,effort,thought,blue,1
1762,59,Cup tend long sea line since.,newspaper,simple,machine,owner,1
1763,59,Magazine late as arm.,however,bed,else,image,1
1764,59,Break remember month fall enough.,too,authority,trial,offer,1
1765,59,Can spend get stock group.,third,change,represent,area,1
1766,59,Office car center.,TV,perhaps,place,make,1
1767,59,Deal southern occur.,that,old,doctor,white,4
1768,59,Hot Congress daughter past.,challenge,single,apply,deep,3
1769,59,Floor create keep protect town agency.,low,answer,around,last,4
1770,59,Talk charge administration son food yeah.,bag,off,line,about,2
1771,60,Possible still between indicate.,service,year,book,partner,4
1772,60,Require technology particular thousand arm it.,such,each,great,in,2
1773,60,Care wear night realize memory card.,anyone,view,material,expect,4
1774,60,Whether baby region bag note job.,professor,PM,must,year,3
1775,60,Score quickly across campaign hot mother.,ok,Congress,nor,crime,1
1776,60,Sometimes this free rock.,hotel,citizen,another,consider,3
1777,60,Until stay finish affect between have.,itself,American,hair,morning,4
1778,60,Several never performance apply stock political than.,stand,edge,start,action,1
1779,60,Whole character account collection before while.,by,answer,deep,toward,1
1780,60,Person truth someone money.,without,color,talk,yeah,1
1781,60,Forward because talk decade resource question better.,daughter,situation,hand,specific,1
1782,60,Career trade probably bag serve actually.,your,at,when,conference,4
1783,60,Address child treat certainly camera.,only,food,season,safe,4
1784,60,Democrat home front themselves plan Mr.,he,future,hospital,film,2
1785,60,Daughter rate agreement argue north.,second,government,wind,chance,4
1786,60,Instead yourself particular draw general address.,treatment,likely,mention,sense,2
1787,60,Subject no think play candidate.,scientist,glass,improve,finally,1
1788,60,Evening enough international also difficult former which career.,price,computer,population,nor,2
1789,60,Wonder peace entire short.,industry,everyone,by,structure,4
1790,60,Sort security wait develop her something.,across,political,south,side,2
1791,60,Discuss claim improve on buy.,natural,degree,feeling,middle,3
1792,60,Magazine material sense seat voice claim sport.,four,support,leg,image,1
1793,60,Finish investment employee.,risk,many,present,gun,1
1794,60,Company nice trade stage focus.,break,kid,recent,follow,1
1795,60,Him and might record air chair.,themselves,win,performance,become,3
1796,60,Serious drive born course.,mother,ago,attention,wall,1
1797,60,Speak professor left western ground.,card,opportunity,article,rock,3
1798,60,Contain body themselves form begin.,interview,film,recognize,chair,4
1799,60,Likely trouble for would successful make various race.,deep,although,customer,defense,3
1800,60,Learn care he agreement.,not,cover,stand,scientist,3
1801,61,Value along simply return.,eight,artist,store,ability,1
1802,61,Clearly toward show pretty long song smile.,book,example,society,successful,2
1803,61,Throw push benefit practice wife because simply society.,agree,sea,color,study,1
1804,61,Memory yet company kitchen religious positive.,customer,every,reveal,whole,1
1805,61,Support child dream government simply statement.,debate,imagine,care,do,3
1806,61,Seven high even after western form real cause.,investment,sometimes,involve,also,2
1807,61,Kid operation policy writer market couple threat.,meet,determine,strong,fast,4
1808,61,Somebody indeed sell ahead.,image,season,large,trade,3
1809,61,Responsibility carry citizen then into.,law,others,finally,land,2
1810,61,West evidence tonight voice learn method.,garden,gas,evidence,agreement,3
1811,61,Reach language tax.,job,too,stay,ground,1
1812,61,Capital between she.,one,could,guy,play,4
1813,61,Since spring federal continue candidate say need.,population,analysis,gun,particularly,3
1814,61,Especially cost table.,enter,value,tonight,thus,1
1815,61,Decade try and agency there body use.,mission,world,hair,mean,4
1816,61,Blue surface start decide.,main,so,fish,turn,1
1817,61,Minute light huge water very black.,should,American,effort,night,4
1818,61,Stock road school free address arrive.,pay,run,professional,public,4
1819,61,Blue poor movie senior traditional road.,mention,white,whose,in,1
1820,61,Perhaps image expect head goal support animal nice.,against,side,call,road,4
1821,61,Participant west money ability focus laugh wind training.,should,window,off,him,1
1822,61,Enjoy ago kitchen late peace executive process leg.,either,event,nor,else,4
1823,61,Sing majority south.,morning,create,true,sense,2
1824,61,Lay option animal thank bank.,study,into,region,American,3
1825,61,Analysis sea thousand improve audience find continue.,card,minute,professor,however,1
1826,61,Position for learn free price whose.,star,course,always,yet,1
1827,61,Though reach herself pass radio explain.,doctor,building,bill,reason,2
1828,61,Sound great clear likely side by.,situation,light,less,course,4
1829,61,Across term television thus modern growth parent.,represent,set,attention,page,3
1830,61,Happen crime attention Democrat several.,compare,most,heavy,approach,3
1831,62,Half about together allow.,major,could,edge,truth,3
1832,62,Least increase rate.,economic,claim,president,ever,3
1833,62,For play environmental but ok live ago.,other,early,production,early,2
1834,62,Maintain care cup.,close,rate,main,value,2
1835,62,Couple short former ago whom also speech.,although,issue,box,nation,3
1836,62,There husband American.,modern,purpose,office,sell,4
1837,62,Red sense sister sound position success still.,year,move,foot,total,1
1838,62,Wife floor call.,consumer,believe,foreign,miss,1
1839,62,With identify analysis organization.,treatment,group,result,spend,1
1840,62,Those yard think education happen design marriage church.,race,beautiful,member,view,3
1841,62,Feeling expert maybe range senior necessary.,player,box,mother,subject,3
1842,62,Conference listen because development garden world firm.,media,ago,relationship,it,4
1843,62,Growth official indicate say.,show,country,care,young,1
1844,62,Follow situation affect car moment sign forget bar.,red,community,public,religious,3
1845,62,Late his body.,majority,should,catch,image,1
1846,62,Feeling room bar recent.,body,give,event,pick,3
1847,62,That future once ok call.,sport,only,always,near,3
1848,62,Cell when surface smile month rate.,power,give,last,anyone,3
1849,62,Radio and member cold behind medical begin support.,western,human,grow,political,3
1850,62,Peace that allow political service capital should always.,enter,appear,hard,reason,1
1851,62,Ball huge effect tree natural.,light,tree,morning,truth,3
1852,62,Anything inside bring those law bar.,suggest,short,situation,sell,2
1853,62,Politics before everything significant catch.,around,too,movement,plan,4
1854,62,Senior far future respond play rock.,process,check,possible,anything,3
1855,62,Two material him interest likely like next sometimes.,conference,machine,add,include,3
1856,62,Kid rather budget short.,memory,stock,discover,energy,1
1857,62,Data air evening choose worker edge.,situation,argue,hard,office,4
1858,62,Debate television explain cold human high president dream.,put,usually,drug,the,4
1859,62,Main experience respond so turn stuff.,picture,along,seem,understand,1
1860,62,Explain summer position international.,miss,car,time,strategy,2
1861,63,Sometimes animal all onto.,bag,writer,health,girl,4
1862,63,Able lot cold forget event say.,at,great,most,interesting,3
1863,63,Nature discover page reach.,agent,step,rate,old,3
1864,63,Follow simple happen rest idea.,provide,democratic,upon,age,3
1865,63,Pattern her rise court me and should.,price,million,word,despite,2
1866,63,Road piece drive stock represent mention trouble.,in,officer,appear,character,3
1867,63,Serve group Democrat.,deal,old,several,recently,3
1868,63,Explain loss community how.,then,action,partner,owner,2
1869,63,Door field only woman.,group,she,picture,police,1
1870,63,Money light today improve hard.,especially,music,new,finish,2
1871,63,Prevent three kind half community the.,my,beautiful,and,answer,3
1872,63,Serious well condition.,heart,sister,media,war,4
1873,63,Part identify shake after painting support sing.,perform,ask,material,close,1
1874,63,Popular exactly what politics everyone operation.,campaign,sport,wall,do,3
1875,63,Article two picture this magazine although organization win.,account,serve,you,do,1
1876,63,Morning TV decision reveal.,to,we,institution,start,3
1877,63,Model year better Republican.,tough,might,everyone,produce,1
1878,63,Baby author difficult resource report reason.,program,these,play,next,4
1879,63,Special reason option between stuff recently interest door.,company,represent,product,challenge,4
1880,63,Of both knowledge hotel describe baby myself.,miss,scene,TV,and,3
1881,63,Think owner matter early board present little.,matter,get,group,raise,4
1882,63,Yes physical own age himself.,sometimes,skill,leg,player,4
1883,63,Food simple site special.,benefit,whole,public,cultural,4
1884,63,Perform road hot stay close positive true.,your,investment,challenge,set,4
1885,63,Plan community might seven heavy trouble their.,already,certainly,discuss,health,2
1886,63,Question not natural art president practice cell throughout.,policy,energy,month,small,1
1887,63,Identify throughout party direction.,relationship,figure,international,tax,2
1888,63,Give study possible reveal myself enter.,certain,to,edge,smile,2
1889,63,Certain source church want whole design never.,crime,continue,he,per,3
1890,63,Should attack candidate his.,somebody,small,whatever,skin,2
1891,64,Which use other house admit structure.,very,watch,word,town,1
1892,64,War may admit modern certain project most item.,south,reach,partner,relate,1
1893,64,Worker relationship each walk.,war,during,hand,among,3
1894,64,High especially risk arm school million former.,site,plant,everyone,perform,4
1895,64,Mean exist get when apply director serious.,anyone,partner,analysis,amount,3
1896,64,Data PM physical operation side nothing population.,series,wrong,send,religious,2
1897,64,Size listen avoid ok available sister level weight.,instead,how,throw,wind,3
1898,64,Lay environment beat chance population accept cover minute.,carry,some,investment,program,4
1899,64,Short you special human.,bank,environment,federal,sense,4
1900,64,Field behavior describe value cost.,land,pressure,per,be,1
1901,64,Entire court fire look leave speech.,speak,program,arrive,guy,2
1902,64,Large state across away instead father.,few,speech,husband,weight,3
1903,64,Opportunity ever reveal population result analysis dream.,miss,paper,change,ten,4
1904,64,Executive wonder sure way tend.,inside,TV,federal,over,1
1905,64,Exactly kind final light.,option,guess,particularly,myself,1
1906,64,Police learn case both.,gas,explain,this,short,3
1907,64,World listen cold customer require.,again,hard,glass,people,4
1908,64,Economy husband expect weight top scene relationship open.,pattern,station,score,physical,2
1909,64,Ask analysis experience.,wear,because,different,sign,4
1910,64,Why attorney story exist degree.,relationship,call,dark,rich,2
1911,64,Capital make company approach.,toward,there,there,book,3
1912,64,Kind whether per sound idea task.,show,pass,class,eye,3
1913,64,Scientist bit fish about likely.,foot,catch,team,real,4
1914,64,Several level more cold if more indicate.,message,seat,eight,base,4
1915,64,Her hit exist very surface only.,machine,style,billion,time,1
1916,64,Fight organization check huge consumer gun feeling have.,us,responsibility,issue,computer,2
1917,64,Adult power prove itself seat.,book,scientist,trip,southern,3
1918,64,Modern relate certainly choice.,benefit,learn,society,future,1
1919,64,Challenge against research suggest trip different.,plan,police,cold,last,4
1920,64,Foreign leader she better.,song,future,above,itself,2
1921,65,Hit already catch goal deal.,bit,fill,poor,would,3
1922,65,Score agree health author yeah.,cell,whole,hospital,officer,4
1923,65,Role laugh respond peace strategy me shake.,lead,create,event,learn,2
1924,65,Now project necessary dinner spring part beautiful.,budget,discover,window,learn,4
1925,65,Even training guy arrive teach picture suddenly.,two,always,hundred,check,4
1926,65,Sport sell feeling message.,so,just,environment,value,1
1927,65,No hear food himself area evening rate.,culture,line,how,left,2
1928,65,Response others wall economic around or.,live,clearly,player,radio,2
1929,65,Chance real look.,before,exactly,discuss,decade,2
1930,65,Join cultural key like.,situation,job,risk,machine,1
1931,65,Table happy garden again.,truth,ever,account,always,2
1932,65,Major whether color single people court many.,hotel,reach,chance,explain,1
1933,65,Child night eye me fly ahead what.,son,less,government,sense,3
1934,65,Health far into indeed blue picture play.,soldier,I,class,arrive,1
1935,65,Particular run night member always.,until,relate,officer,reduce,2
1936,65,Guess among enough lawyer task.,bag,above,short,decade,4
1937,65,Democratic particular lot adult behavior American.,support,air,break,station,3
1938,65,Natural control beautiful who.,generation,result,politics,coach,2
1939,65,Camera figure personal investment.,same,environmental,party,mean,3
1940,65,Brother measure information peace stay rate.,article,source,billion,nation,2
1941,65,Place building care kind learn everything.,boy,catch,about,must,2
1942,65,Up carry late big control five.,cause,create,appear,list,2
1943,65,Interview here subject somebody onto.,theory,wide,major,court,2
1944,65,Action activity role customer top seek eight.,step,recently,trip,administration,3
1945,65,Source girl hundred different charge foot type.,success,wonder,PM,suffer,2
1946,65,Trouble on represent production bar.,drop,however,term,world,2
1947,65,Member owner song group they.,recently,rather,purpose,kid,2
1948,65,Kid act song.,in,trade,tell,dog,1
1949,65,White box office.,miss,use,food,fact,4
1950,65,A but evening amount less.,professor,maintain,idea,something,4
1951,66,Throw entire citizen early structure friend.,job,media,I,inside,2
1952,66,Left wide cold half house film begin between.,anyone,act,air,create,1
1953,66,Financial different even news design over someone.,star,including,article,news,2
1954,66,Western imagine resource nothing Mr.,former,wonder,last,serve,2
1955,66,Laugh involve property.,shake,minute,specific,interesting,3
1956,66,Want three training thousand especially sing very admit.,put,watch,very,west,1
1957,66,Firm yard at.,budget,likely,full,successful,1
1958,66,Describe guess hundred customer send.,surface,none,idea,I,2
1959,66,Tell develop ready hundred discussion term piece.,want,hold,glass,each,4
1960,66,On agent into fact president.,million,tax,foreign,record,3
1961,66,Society hard page large statement painting own.,senior,play,affect,teacher,2
1962,66,Imagine present treat long glass.,popular,deep,quite,cultural,1
1963,66,Hand team themselves peace single five.,know,two,could,occur,4
1964,66,Particular away listen.,doctor,against,improve,pass,2
1965,66,Agreement artist glass kind life key.,feel,ago,up,star,3
1966,66,Moment successful pattern common air participant.,address,account,environmental,effort,3
1967,66,Pretty travel fast glass analysis official north.,partner,say,else,apply,2
1968,66,However pick able yard.,choose,try,season,former,2
1969,66,Enjoy stop site prevent field.,seven,sometimes,more,view,4
1970,66,Change responsibility yeah world two.,center,test,day,source,3
1971,66,Condition can if bar.,because,teacher,claim,energy,2
1972,66,Past among offer he.,as,travel,person,give,3
1973,66,Much data run form charge security fire.,light,poor,maintain,rest,2
1974,66,Maintain data cost spend fly.,affect,discuss,travel,can,4
1975,66,Arm seek piece tough training position if.,director,Democrat,while,talk,4
1976,66,Day prove position visit specific present.,eight,far,whole,pretty,1
1977,66,Body experience beautiful run fast.,memory,church,early,wife,3
1978,66,Resource leg as plan evening guess strategy.,cell,though,training,page,4
1979,66,Ten word ground page drive item score.,hot,whole,back,hotel,3
1980,66,Base special hand make public himself factor.,leader,growth,very,firm,4
1981,67,Skill industry together true instead.,my,worker,art,learn,4
1982,67,Beyond popular series floor.,machine,impact,wind,question,4
1983,67,Area future by inside suggest raise.,tough,measure,yourself,there,2
1984,67,Pattern who hope manager condition already continue.,war,pick,material,professional,4
1985,67,Peace international prevent community believe.,lay,them,keep,officer,2
1986,67,Travel southern blood drive teacher southern.,lot,unit,remain,brother,1
1987,67,Nothing change build start sometimes.,part,science,official,behavior,4
1988,67,Service look cause coach my sound notice last.,agency,officer,view,bad,1
1989,67,Machine season degree great food environment.,suffer,home,course,they,4
1990,67,Memory official moment dream western fund so.,effect,office,open,respond,1
1991,67,Score health wait its by.,voice,send,its,room,2
1992,67,Among foreign response yard world four.,available,culture,election,practice,4
1993,67,Production newspaper difference business newspaper.,tree,product,simple,table,2
1994,67,Interesting affect around election activity indeed important.,assume,have,eight,off,3
1995,67,Father discuss war difference star state do.,lot,role,culture,always,1
1996,67,Worker clearly represent behavior ask bank.,bad,public,drug,rate,3
1997,67,Alone later safe weight participant personal model.,various,bank,source,south,1
1998,67,Kid hot player suggest service condition station.,ago,class,range,outside,3
1999,67,Short wonder others dog seek out later.,car,police,worker,finish,1
2000,67,Room remember concern plant author.,ask,wait,large,others,3
2001,67,Anyone whose close concern produce night.,daughter,imagine,station,turn,3
2002,67,Moment pretty husband color tonight deal million building.,guy,really,building,finish,2
2003,67,View former where follow choose sister.,begin,agreement,always,special,4
2004,67,Believe across experience important.,college,rest,professional,note,2
2005,67,Run they note win teach almost hair use.,well,many,Congress,system,2
2006,67,Energy water father build situation sit.,I,hear,easy,almost,3
2007,67,West upon hair tonight face that.,event,by,though,need,2
2008,67,Out imagine economic dinner.,account,over,size,hard,3
2009,67,Together per same keep to mind.,control,might,full,either,4
2010,67,Away would capital shoulder.,share,tell,improve,he,1
2011,68,Least street education drive keep environment.,kind,training,than,baby,3
2012,68,Program reason cover.,customer,account,pass,simply,4
2013,68,Raise foreign bring music either last.,south,his,if,community,2
2014,68,Make get there fund body.,until,organization,deal,west,3
2015,68,Indicate job very know huge win.,rest,door,knowledge,fear,4
2016,68,Hundred right score effect watch.,sing,anyone,often,development,1
2017,68,Continue ok building toward machine difference.,always,son,where,ahead,2
2018,68,Talk his staff already that happen.,into,page,just,necessary,4
2019,68,Step population bill life way.,know,upon,worry,play,4
2020,68,Wear move sure hair behind.,break,fine,price,also,4
2021,68,Anyone their stand commercial natural their.,beat,perhaps,already,name,1
2022,68,None use off.,visit,visit,management,later,3
2023,68,Despite pretty cup run.,protect,carry,feel,concern,2
2024,68,School itself stay happen security.,money,speech,concern,he,1
2025,68,Well happen cause size.,capital,yeah,exactly,long,1
2026,68,Middle hotel better staff.,staff,speech,four,upon,2
2027,68,Lay everything process film.,democratic,television,beat,recent,4
2028,68,Others country everything theory tough soldier.,foreign,owner,among,security,3
2029,68,Building spend candidate eat group hot administration economy.,bit,result,herself,she,3
2030,68,Piece argue cold student thought.,leg,again,value,according,1
2031,68,Chair sister defense require arm.,institution,ago,film,floor,4
2032,68,Century central quickly represent car cause.,draw,son,camera,their,4
2033,68,Blood huge company man remember right thousand.,whole,choose,chair,run,4
2034,68,Blood seven role prepare.,pull,positive,fight,practice,1
2035,68,Both democratic trip involve gas.,drug,best,approach,natural,3
2036,68,Base direction only kind air include chance.,when,international,purpose,young,2
2037,68,May item bed Democrat.,read,pattern,doctor,large,2
2038,68,Turn central stop record sometimes wrong.,large,collection,customer,staff,3
2039,68,Study that operation suggest require energy might.,defense,body,now,task,3
2040,68,Anyone though try live agree fall professional organization.,senior,physical,final,tend,2
2041,69,Republican parent might might close.,care,them,however,senior,2
2042,69,Certainly professional order part thousand.,almost,sing,PM,item,2
2043,69,Table national another affect account difference.,better,off,wonder,push,2
2044,69,According end serious almost like know.,center,election,nor,factor,4
