id,userId,duration
1733,3290,743
1734,7395,2026
1735,799,2572
1736,3593,258
1737,1645,2331
1738,2406,590
1739,3993,359
1740,6729,2855
1741,5154,1742
1742,7251,6
1743,2303,517
1744,3314,1229
1745,8089,556
1746,6235,2472
1747,8334,2541
1748,2779,1165
1749,3694,67
1750,3835,3279
1751,5540,892
1752,5312,3286
1753,1621,1161
1754,92,656
1755,8693,2823
1756,7038,177
1757,8280,2715
1758,6434,658
1759,13,3445
1760,8411,918
1761,634,1741
1762,8019,3520
1763,7081,1228
1764,9187,2405
1765,6366,3034
1766,2329,111
1767,7573,905
1768,4034,2252
1769,3732,3378
1770,9411,2794
1771,3007,2179
1772,8986,1211
1773,8351,2867
1774,36,1097
1775,379,496
1776,8345,2192
1777,8043,2410
1778,8600,3105
1779,5071,2370
1780,2135,1863
1781,5487,2391
1782,2856,1769
1783,7206,783
1784,8950,1728
1785,5222,1098
1786,7497,3068
1787,1142,303
1788,4668,460
1789,950,2828
1790,4898,3540
1791,9894,2835
1792,521,3326
1793,8213,842
1794,8987,280
1795,9594,518
1796,148,2445
1797,2617,2114
1798,7689,971
1799,5316,3126
1800,5013,245
1801,6424,270
1802,3237,2786
1803,1467,1969
1804,2738,3447
1805,8330,589
1806,9879,70
1807,5689,3474
1808,5634,2708
1809,4810,2821
1810,923,558
1811,4101,3279
1812,8060,2038
1813,2513,2537
1814,6834,3235
1815,9439,796
1816,8045,2749
1817,4168,2216
1818,2720,1981
1819,8427,3559
1820,8825,1586
1821,5981,317
1822,8851,1956
1823,8508,978
1824,3836,567
1825,2314,951
1826,2731,3299
1827,9026,764
1828,1670,1787
1829,376,1387
1830,5846,3524
1831,7865,2069
1832,8091,1757
1833,3053,3095
1834,1958,1909
1835,4694,1760
1836,4515,2415
1837,1911,497
1838,3713,3040
1839,7755,1438
1840,7305,2478
1841,1378,3081
1842,6958,1566
1843,3093,695
1844,6473,2892
1845,7417,3364
1846,3222,1919
1847,8876,544
1848,2955,2617
1849,2127,1033
1850,3983,3205
1851,8226,1273
1852,1575,730
1853,1669,2144
1854,210,2287
1855,6618,893
1856,8084,1887
1857,3583,239
1858,3891,756
1859,2287,2071
1860,6884,2167
1861,7116,1667
1862,838,2549
1863,5396,3127
1864,3808,3080
1865,1789,1620
1866,8182,3320
1867,8991,318
1868,4399,3330
1869,3524,1081
1870,4839,860
1871,1765,3517
1872,1268,708
1873,559,1877
1874,5093,2412
1875,2244,1095
1876,1216,3457
1877,2987,2044
1878,8795,2200
1879,6967,2247
1880,4083,962
1881,6209,1378
1882,8612,1009
1883,2991,818
1884,8184,642
1885,7079,2566
1886,2463,963
1887,1185,1433
1888,7337,700
1889,9069,2179
1890,7333,3009
1891,3904,3564
1892,5880,2620
1893,1532,1443
1894,1129,2501
1895,5962,1386
1896,8835,2888
1897,7036,1352
1898,9753,67
1899,7733,777
1900,3402,2690
1901,9109,909
1902,9074,889
1903,5472,1471
1904,709,1294
1905,6572,1266
1906,3869,2439
1907,1736,2478
1908,9435,819
1909,7677,1889
1910,1313,551
1911,8194,2338
1912,881,2748
1913,843,2199
1914,6513,1636
1915,2616,3333
1916,3736,2437
1917,4060,347
1918,1741,1320
1919,2808,429
1920,6633,1113
1921,1809,2824
1922,5502,3166
1923,4426,677
1924,4110,3411
1925,6685,289
1926,7352,3371
1927,266,2505
1928,383,3254
1929,7224,462
1930,6733,1846
1931,4608,2726
1932,8264,356
1933,3473,1181
1934,8993,2679
1935,8351,489
1936,8415,2060
1937,5274,86
1938,8836,1985
1939,5798,2486
1940,34,3000
1941,1409,3195
1942,4648,3179
1943,3574,2773
1944,8807,2973
1945,4223,2450
1946,1884,1469
1947,9502,1266
1948,6003,412
1949,8062,1366
1950,4960,2465
1951,332,441
1952,2976,2319
1953,5851,3244
1954,7784,2573
1955,765,2019
1956,5538,3223
1957,2531,929
1958,1714,3526
1959,9302,549
1960,5979,1577
1961,7090,68
1962,7944,3425
1963,7567,2211
1964,2816,553
1965,555,3325
1966,6142,1856
1967,9232,470
1968,4654,1975
1969,803,727
1970,2115,57
1971,4661,1468
1972,3435,2922
1973,3699,1776
1974,9297,751
1975,9890,1884
1976,6158,2922
1977,4073,3216
1978,8525,2040
1979,215,2534
1980,1896,1657
1981,3533,3185
1982,221,1283
1983,6121,2905
1984,3856,302
1985,1845,1305
1986,9636,111
1987,3545,1782
1988,1868,2291
1989,4091,1381
1990,1101,1864
1991,7898,1463
1992,8255,3329
1993,2646,1831
1994,7854,902
1995,4049,2694
1996,2507,723
1997,8481,3141
1998,4167,1946
1999,4325,2377
2000,6907,2210
2001,4985,2474
2002,7394,1353
2003,7947,2785
2004,290,2418
2005,2236,3138
2006,9067,1760
2007,7989,1112
2008,5749,3176
2009,4736,1984
2010,2031,3535
2011,7255,2362
2012,2210,1824
2013,8098,1145
2014,8573,1390
2015,6872,1018
2016,9124,3023
2017,8807,3435
2018,6971,2579
2019,1406,1429
2020,6421,1346
2021,6806,102
2022,8100,2769
2023,8713,3032
2024,9721,1173
2025,176,983
2026,8090,1708
2027,5961,378
2028,9497,3528
2029,233,145
2030,7706,1372
2031,165,3364
2032,9800,372
2033,2797,74
2034,687,2414
2035,7667,1951
2036,6770,2838
2037,1351,933
2038,3353,3348
2039,9609,2913
2040,3242,2407
2041,8227,2517
2042,3672,1010
2043,1698,3336
2044,4639,1032
2045,8556,3373
2046,1838,640
2047,1934,344
2048,8243,547
2049,3918,195
2050,3424,3104
2051,9935,2116
2052,3174,909
2053,4210,3525
2054,757,832
2055,5951,2890
2056,2155,2826
2057,9881,2970
2058,3690,422
2059,217,476
2060,4829,2984
2061,5630,2645
2062,4813,580
2063,1126,3354
2064,9700,232
2065,5474,1694
2066,7065,2594
2067,2734,1781
2068,473,2247
2069,9977,2866
2070,1116,2666
2071,4424,921
2072,1608,1961
2073,2824,2455
2074,5385,3468
2075,8580,2931
2076,3718,3131
2077,5469,3373
2078,7827,2836
2079,8358,2512
2080,1806,1789
2081,8455,264
2082,6458,3427
2083,1569,2021
2084,355,1190
2085,7201,3307
2086,5078,2839
2087,142,1139
2088,7164,3070
2089,5973,1826
2090,3967,2941
2091,8833,2570
2092,3402,1031
2093,9568,404
2094,3333,1213
2095,5261,56
2096,6572,3216
2097,2478,3005
2098,7780,3598
2099,5715,2708
2100,2844,618
2101,2437,902
2102,8057,2991
2103,2714,2038
2104,7780,1228
2105,2530,3053
2106,4710,2092
2107,8340,2584
2108,6356,1441
2109,7402,3506
2110,3324,1371
2111,5816,2050
2112,5251,2253
2113,1373,554
2114,2050,1277
2115,5083,1503
2116,2479,2163
2117,3865,1325
2118,8808,2026
2119,2250,2692
2120,9104,395
2121,4261,2801
2122,3882,2320
2123,4171,1716
2124,3214,1556
2125,7030,433
2126,7291,2523
2127,8094,3021
2128,8071,1783
2129,6445,2554
2130,9220,205
2131,9287,1901
2132,573,3344
2133,9814,2283
2134,9520,2728
2135,7152,751
2136,1386,818
2137,1966,1525
2138,2503,2639
2139,3377,3418
2140,2153,712
2141,4256,497
2142,4593,659
2143,3776,2076
2144,8977,1450
2145,3064,3219
2146,2995,3277
2147,8214,3598
2148,8178,1185
2149,8845,2092
2150,1856,1274
2151,7580,2871
2152,7413,1809
2153,7648,1135
2154,7649,199
2155,334,742
2156,1960,394
2157,5715,3383
2158,7879,927
2159,4594,3565
2160,4380,821
2161,2616,939
2162,4406,231
2163,7793,3118
2164,3330,2434
2165,5907,2630
2166,5229,435
2167,7254,926
2168,2983,1963
2169,5105,1634
2170,4916,586
2171,5111,3243
2172,6008,2910
2173,3351,1430
2174,5313,72
2175,9118,670
2176,7523,708
2177,3869,2625
2178,2484,84
2179,5866,3221
2180,857,3492
2181,9846,860
2182,565,3427
2183,1199,3485
2184,5774,3210
2185,6960,2265
2186,2994,175
2187,614,2254
2188,2049,653
2189,1290,2829
2190,672,532
2191,2696,1218
2192,4318,3135
2193,3406,2680
2194,3781,1511
2195,1463,3304
2196,5782,1877
2197,8330,2578
2198,6512,1803
2199,1097,3372
2200,9906,1409
2201,2986,67
2202,2920,1082
2203,6029,1515
2204,1163,1839
2205,1357,2082
2206,7354,3537
2207,1320,2244
2208,2559,904
2209,167,324
2210,4375,550
2211,1129,1664
2212,4447,2954
2213,444,505
2214,874,2738
2215,9704,2953
2216,2370,2393
2217,286,3530
2218,9429,3593
2219,5115,1599
2220,1832,1705
2221,9872,3441
2222,5407,186
2223,6105,625
2224,2252,1774
2225,1338,3428
2226,1384,528
2227,444,1794
2228,6312,32
2229,495,3524
2230,1228,484
2231,7273,56
2232,4129,1777
2233,2987,459
2234,6272,564
2235,6433,2432
2236,3871,1137
2237,4914,1855
2238,2816,94
2239,8599,1471
2240,5208,1528
2241,5193,818
2242,3664,1004
2243,4961,287
2244,8209,1043
2245,7900,3547
2246,7247,3386
2247,5803,1766
2248,4773,241
2249,8432,2432
2250,7907,3389
2251,2210,660
2252,4027,257
2253,35,212
2254,7491,702
2255,3513,2195
2256,9921,1177
2257,7316,822
2258,1249,2530
2259,4197,1335
2260,5144,1707
2261,1277,2475
2262,5027,2784
2263,6207,3153
2264,6633,1968
2265,2434,2953
2266,1704,3075
2267,8196,3533
2268,9607,1255
2269,8807,902
2270,7000,2605
2271,6749,3078
2272,1300,1543
2273,2873,2838
2274,6075,3376
2275,7689,1523
2276,2620,2468
2277,7051,62
2278,5161,2549
2279,1558,2201
2280,2706,1873
2281,6752,2088
2282,6611,1471
2283,4899,1075
2284,1965,1527
2285,1586,1369
2286,3798,978
2287,7015,2339
2288,3797,2788
2289,5404,408
2290,4724,1182
2291,2733,805
2292,378,2168
2293,7141,1463
2294,5339,2862
2295,4662,2875
2296,7397,3572
2297,7002,1691
2298,8083,2079
2299,4480,1429
2300,7621,41
2301,4154,1361
2302,20,778
2303,8759,3306
2304,4475,2525
2305,7908,2625
2306,6130,237
2307,7581,52
2308,9256,2477
2309,1530,2065
2310,1488,599
2311,4343,1196
2312,5190,2246
2313,8682,2040
2314,4003,2626
2315,6229,2701
2316,9288,3034
2317,4397,1085
2318,569,2454
2319,4083,2
2320,5946,1462
2321,2691,527
2322,2020,2298
2323,8258,3040
2324,6635,3133
2325,6229,1204
2326,9126,699
2327,1886,2843
2328,1051,1556
2329,2018,1963
2330,5157,2810
2331,2302,892
2332,3246,538
2333,8664,3203
2334,6849,70
2335,2763,1012
2336,7304,2403
2337,8921,2864
2338,8372,1283
2339,349,2504
2340,5031,958
2341,4205,1689
2342,9005,1116
2343,8724,2223
2344,7728,2950
2345,8226,795
2346,2305,35
2347,6538,1126
2348,6029,679
2349,3929,2409
2350,9518,1315
2351,6658,172
2352,3486,1672
2353,5710,1712
2354,9379,110
2355,7173,461
2356,8228,583
2357,4295,3155
2358,7465,2911
2359,4929,1218
2360,6347,3575
2361,5868,2725
2362,8112,993
2363,2913,3226
2364,9698,324
2365,9578,3171
2366,5268,2736
2367,8905,1260
2368,5397,1770
2369,2082,1995
2370,3834,1853
2371,8,3048
2372,2709,154
2373,6644,1173
2374,8845,868
2375,9559,521
2376,7820,2644
2377,8530,2527
2378,7093,1656
2379,1331,1650
2380,119,1587
2381,3996,2235
2382,8932,1373
2383,5821,3288
2384,6339,2213
2385,9333,2635
2386,9188,1393
2387,6894,398
2388,2114,2696
2389,5181,547
2390,7431,3592
2391,3029,1154
2392,517,2122
2393,4824,2569
2394,7586,1633
2395,3862,165
2396,1597,691
2397,4298,2125
2398,7703,3365
2399,5314,1234
2400,8542,3146
2401,8138,3005
2402,255,1195
2403,7336,1990
2404,3015,3492
2405,6495,828
2406,1200,2184
2407,9846,684
2408,4699,2706
2409,8995,2508
2410,5146,3050
2411,781,2384
2412,4840,2636
2413,2553,2941
2414,8333,519
2415,9550,1741
2416,4996,2669
2417,9090,3435
2418,349,1122
2419,4008,1143
2420,9225,822
2421,6292,2577
2422,1477,1430
2423,3045,903
2424,4400,1248
2425,8629,2559
2426,946,2633
2427,4148,916
2428,9670,1689
2429,170,2135
2430,6075,902
2431,5292,1174
2432,5070,1291
2433,4956,77
2434,9278,2586
2435,6533,3519
2436,9971,2199
2437,4470,712
2438,6584,881
2439,1088,3558
2440,4632,2641
2441,8871,2933
2442,7247,287
2443,6154,1534
2444,8437,100
2445,5851,2435
2446,6445,2564
2447,61,1801
2448,4058,1325
2449,1098,140
2450,6973,3188
2451,956,3567
2452,5056,835
2453,2063,1605
2454,4901,2614
2455,8203,1789
2456,1381,1810
2457,832,1456
2458,5685,1773
2459,6732,1278
2460,5221,3481
2461,5575,105
2462,2896,3180
2463,5607,2471
2464,1235,1459
2465,2777,2179
2466,8373,32
2467,6965,1541
2468,2960,1480
2469,9247,3106
2470,7339,1750
2471,8536,622
2472,556,1802
2473,762,1401
2474,6776,629
2475,5815,3571
2476,1382,1425
2477,8841,2155
2478,6246,2246
2479,3733,2960
2480,1029,2663
2481,4312,1625
2482,7381,375
2483,361,2694
2484,2480,2961
2485,6283,2662
2486,5584,429
2487,8457,2693
2488,5336,1552
2489,6902,3252
2490,1711,3181
2491,9706,2629
2492,5451,358
2493,3826,3320
2494,2717,1029
2495,5439,144
2496,6639,1365
2497,3325,1029
2498,9558,863
2499,7772,2316
2500,702,1973
2501,1406,1842
2502,7052,3310
2503,8848,2747
2504,5902,2109
2505,1984,876
2506,7253,2403
2507,1235,1747
2508,40,869
2509,8529,1185
2510,2803,3284
2511,5393,998
2512,8652,1151
2513,80,1028
2514,3169,3219
2515,4197,2937
2516,4109,882
2517,3704,85
2518,2648,2013
2519,8175,239
2520,8394,2243
2521,6706,1732
2522,5947,1598
2523,5599,2497
2524,5362,918
2525,6413,401
2526,2047,2504
2527,9249,1494
2528,8643,3043
2529,6627,3393
2530,4329,3068
2531,4488,2889
2532,167,2842
2533,7969,3191
2534,2241,2441
2535,274,1085
2536,8315,1265
2537,8032,3569
2538,7674,670
2539,9819,421
2540,1899,691
2541,6036,377
2542,1840,3125
2543,855,250
2544,194,2184
2545,3160,2306
2546,1764,2910
2547,2624,2201
2548,415,1151
2549,7585,1993
2550,7297,1361
2551,5448,1940
2552,5459,876
2553,5963,1149
2554,803,2937
2555,694,1478
2556,4665,2971
2557,2741,2562
2558,8325,2830
2559,7446,1414
2560,4767,1911
2561,7079,610
2562,6022,1212
2563,7268,1742
2564,6758,3319
2565,5,2667
2566,7913,11
2567,2910,3563
2568,7203,879
2569,5315,202
2570,2970,364
2571,7838,730
2572,2326,3267
2573,3171,231
2574,6898,2685
2575,4279,1433
2576,944,2297
2577,260,2075
2578,8118,238
2579,4738,3322
2580,5457,2534
2581,7173,1780
2582,9469,1223
2583,3344,802
2584,6310,2302
2585,1298,3228
2586,620,1428
2587,7334,2581
2588,455,3432
2589,3526,1423
2590,7606,2131
2591,7521,1668
2592,8385,1529
2593,412,1494
2594,5276,2089
2595,1985,2033
2596,5008,1133
2597,6766,1077
2598,9227,1184
2599,8783,962
2600,537,3286
2601,895,3575
2602,5005,1785
2603,2456,1813
2604,1477,2192
2605,1140,2780
2606,554,2617
2607,4843,2413
2608,8441,1436
2609,4056,615
2610,5093,2431
2611,6090,1267
2612,8744,50
2613,3161,3325
2614,1374,3435
2615,8716,1701
2616,5023,224
2617,2010,269
2618,3079,2005
2619,4975,1397
2620,6490,699
2621,939,1319
2622,647,136
2623,3677,2409
2624,572,177
2625,8310,1822
2626,1368,2304
2627,8455,3579
2628,8122,1350
2629,2485,2585
2630,6943,34
2631,9868,2489
2632,6769,1443
2633,5597,3545
2634,6309,2148
2635,7672,1814
2636,8494,3017
2637,2253,3545
2638,8407,402
2639,2067,1626
2640,941,3463
2641,3091,1114
2642,3348,155
2643,2246,2504
2644,1284,1456
2645,9300,105
2646,2323,2973
2647,91,145
2648,2555,3435
2649,2643,2147
2650,135,893
2651,6120,2693
2652,1770,798
2653,642,2724
2654,1237,26
2655,7988,2405
2656,390,2021
2657,8093,2651
2658,5543,2353
2659,6485,1797
2660,7350,3567
2661,7876,528
2662,1029,512
2663,5505,3427
2664,3955,664
2665,9768,1225
2666,2084,1442
2667,1334,520
2668,7256,3590
2669,6544,3054
2670,7982,3272
2671,5171,2445
2672,5000,1119
2673,8116,3286
2674,433,1565
2675,1283,726
2676,714,1829
2677,4258,2078
2678,4991,1752
2679,5757,1553
2680,1172,3531
2681,7045,1287
2682,4905,2230
2683,4726,1082
2684,8667,2831
2685,6585,1986
2686,1808,3119
2687,13,732
2688,5145,863
2689,9571,2576
2690,4748,3554
2691,8193,1893
2692,5338,604
2693,2488,2994
2694,9424,3460
2695,6645,1720
2696,4734,2202
2697,7641,2377
2698,4120,1190
2699,9278,3280
2700,8912,1581
2701,1628,3399
2702,4677,3379
2703,5724,3528
2704,8377,774
2705,4253,2456
2706,4521,3526
2707,871,2554
2708,9063,1935
2709,2832,1572
2710,5235,554
2711,1056,730
2712,2183,1424
2713,6513,2083
2714,8055,30
2715,2274,1741
2716,836,1926
2717,9392,2833
2718,8855,1680
2719,6403,820
2720,8695,693
2721,143,2221
2722,453,3559
2723,4530,3318
2724,8487,2330
2725,135,760
2726,2486,2309
2727,4386,244
2728,1027,562
2729,4448,1948
2730,1300,1392
2731,6774,2069
2732,6659,1621
2733,8500,9
2734,3046,2306
2735,1364,3001
2736,871,133
2737,5814,269
2738,3128,2877
2739,4164,1829
2740,3242,1567
2741,5599,2363
2742,9104,1567
2743,6320,3207
2744,2740,89
2745,5851,3546
2746,1487,2604
2747,3784,2042
2748,2662,750
2749,945,27
2750,2100,2566
2751,5007,2441
2752,4524,2387
2753,7752,3007
2754,2333,1838
2755,8148,2176
2756,5821,3144
2757,2034,2160
2758,1423,3539
2759,7873,3543
2760,9127,1829
2761,2853,3269
2762,6430,1105
2763,8079,2189
2764,6015,601
2765,7653,1539
2766,5182,1563
2767,7765,1896
2768,7330,1564
2769,1390,2436
2770,1385,3553
2771,7500,2020
2772,4547,1281
2773,441,15
2774,9268,639
2775,286,2256
2776,9965,1309
2777,7938,1364
2778,739,1149
2779,9157,3513
2780,9214,1152
2781,6020,2081
2782,3364,2895
2783,3852,3140
2784,2422,2496
2785,7209,1637
2786,9925,2088
2787,2631,2055
2788,6947,2540
2789,1938,2742
2790,5055,1581
2791,4608,2919
2792,6582,2772
2793,4265,2845
2794,7692,850
2795,4392,2274
2796,2915,2605
2797,4694,2200
2798,9786,3556
2799,7396,395
2800,6294,3367
2801,6376,2442
2802,3556,1917
2803,5851,3359
2804,980,2392
2805,8006,1670
2806,4475,3309
2807,2723,131
2808,7126,983
2809,6748,3428
2810,9477,3536
2811,7227,3430
2812,3520,1814
2813,526,2305
2814,7885,3152
2815,3644,2092
2816,1635,3571
2817,982,912
2818,4538,1536
2819,8835,232
2820,7426,2179
2821,2025,1371
2822,8527,843
2823,4847,2147
2824,5061,3000
2825,9078,3113
2826,6097,2413
2827,6556,3157
2828,11,1507
2829,3254,2582
2830,5304,457
2831,1014,1091
2832,2598,842
2833,6630,3364
2834,4120,446
2835,6809,942
2836,6142,1625
2837,6847,2497
2838,2037,2039
2839,2993,1299
2840,8447,2311
2841,6440,2129
2842,4068,720
2843,711,371
2844,175,3188
2845,4996,3554
2846,6572,3047
2847,7839,2509
2848,8237,1142
2849,4009,606
2850,6809,1611
2851,469,2610
2852,4150,3227
2853,3131,1725
2854,7507,1451
2855,5401,2551
2856,5731,1860
2857,5153,2381
2858,1039,608
2859,8665,1969
2860,8793,2442
2861,8853,1686
2862,6128,1436
2863,9050,2436
2864,3328,1662
2865,6685,159
2866,5467,347
2867,5577,1825
2868,8485,1972
2869,9374,2189
2870,2646,1719
2871,9787,763
2872,7159,1185
2873,4021,19
2874,4685,2031
2875,9082,3017
2876,7192,2399
2877,419,2235
2878,2019,2984
2879,4364,2454
2880,9657,3291
2881,2688,2086
2882,5963,200
2883,8414,3281
2884,5311,2635
2885,1847,2475
2886,6152,3087
2887,1389,3396
2888,6065,1350
2889,2058,631
2890,9475,445
2891,8057,2179
2892,1539,2608
2893,1488,517
2894,3022,2840
2895,4390,2929
2896,8656,456
2897,7738,3587
2898,3037,375
2899,613,1188
2900,3584,498
2901,2587,3257
2902,191,3370
2903,9104,1699
2904,9626,3059
2905,8221,2436
2906,1808,1218
2907,4489,959
2908,2729,1406
2909,9758,3113
2910,6308,2027
2911,3457,710
2912,3287,3304
2913,226,817
2914,1062,2254
2915,6136,289
2916,507,3524
2917,6307,2680
2918,4715,1102
2919,520,2881
2920,6702,824
2921,9562,2227
2922,1663,660
2923,8908,2296
2924,8105,1590
2925,3039,2471
2926,5231,1840
2927,643,85
2928,4050,3536
2929,3274,144
2930,338,1924
2931,4372,346
2932,2034,2692
2933,6435,3044
2934,1457,3361
2935,3344,896
2936,1558,780
2937,44,240
2938,9890,1379
2939,4038,2355
2940,1185,828
2941,8412,1038
2942,125,2896
2943,9780,2202
2944,9807,586
2945,7348,219
2946,9437,315
2947,1381,3097
2948,4471,2623
2949,1338,307
2950,5680,2059
2951,9922,1275
2952,3273,2515
2953,5967,2205
2954,5101,3571
2955,2239,2407
2956,1830,1206
2957,8012,282
2958,5886,3144
2959,2685,1301
2960,1565,1092
2961,8855,1405
2962,8359,2941
2963,3923,2875
2964,2716,1
2965,30,1048
2966,4616,556
2967,9532,527
2968,6280,2747
2969,6799,3547
2970,5554,1569
2971,7533,1587
2972,6076,2006
2973,2768,1932
2974,9724,3547
2975,2238,2852
2976,2035,860
2977,6737,2046
2978,7002,1718
2979,8817,2676
2980,2197,1003
2981,1805,1184
2982,3034,1284
2983,3165,1637
2984,7523,828
2985,680,431
2986,9633,2757
2987,7005,945
2988,9961,3423
2989,6723,3177
2990,6679,2911
2991,3980,516
2992,2478,2338
2993,2681,1833
2994,2109,768
2995,9494,2792
2996,2912,1954
2997,1125,1155
2998,6806,3222
2999,1060,798
3000,1568,1016
3001,4711,2981
3002,8515,585
3003,3838,2294
3004,9480,1407
3005,1270,2680
3006,2028,1169
3007,3622,2425
3008,2260,207
3009,9766,3547
3010,8349,3078
3011,7181,744
3012,8556,3370
3013,8100,726
3014,8304,1583
3015,7597,1672
3016,7300,160
3017,6781,1455
3018,7424,3413
3019,9174,1296
3020,9448,2063
3021,5510,2036
3022,9491,2460
3023,3941,34
3024,109,3115
3025,6378,1479
3026,593,384
3027,4609,1003
3028,4700,1019
3029,947,1771
3030,7426,602
3031,5562,2229
3032,2845,594
3033,9132,484
3034,8248,2331
3035,222,426
3036,2573,2561
3037,3884,1725
3038,3931,2538
3039,7789,3497
3040,5246,18
3041,2984,2526
3042,5125,1168
3043,9104,599
3044,297,2194
3045,3259,317
3046,123,617
3047,5078,582
3048,1387,1804
3049,8573,2398
3050,7506,2784
3051,7357,2888
3052,8142,2075
3053,757,1721
3054,4959,2461
3055,5775,2808
3056,9768,2697
3057,1484,2426
3058,4856,236
3059,2530,2177
3060,5754,2398
3061,2186,788
3062,7277,1139
3063,6175,2383
3064,8414,1166
3065,3111,975
3066,8205,3001
3067,1894,709
3068,734,765
3069,2011,2215
3070,1785,2961
3071,9602,2966
3072,8466,1550
3073,7624,3179
3074,6477,2919
3075,1166,2629
3076,3538,533
3077,3535,2044
3078,5743,3167
3079,4878,3509
3080,3714,3322
3081,5143,979
3082,9919,2560
3083,3836,1855
3084,4969,1645
3085,4926,999
3086,5039,2503
3087,7474,2153
3088,3483,2859
3089,2484,2107
3090,675,545
3091,142,2971
3092,3639,2632
3093,9610,1319
3094,3239,268
3095,2764,2080
3096,5268,736
3097,9298,167
3098,5473,2308
3099,1029,2570
3100,7908,692
3101,23,3320
3102,7344,2539
3103,4794,2347
3104,9804,1171
3105,4611,1170
3106,1630,1659
3107,8286,1852
3108,7753,1015
3109,7673,1043
3110,9937,3225
3111,3328,802
3112,9386,821
3113,5541,2456
3114,2816,1969
3115,3240,1494
3116,4811,3053
3117,3993,2650
3118,6868,1829
3119,2569,1199
3120,9734,3225
3121,6149,3112
3122,5883,1433
3123,8168,129
3124,5951,804
3125,9807,1101
3126,2560,2674
3127,5951,1691
3128,1570,1865
3129,5197,842
3130,5599,3305
3131,7871,2012
3132,1109,1403
3133,7938,1069
3134,9729,3030
3135,9284,489
3136,2070,1041
3137,4388,3512
3138,2208,2398
3139,7212,1392
3140,3729,360
3141,7082,300
3142,8563,2472
3143,5892,1801
3144,8542,2376
3145,6958,2111
3146,4453,3598
3147,5,1124
3148,3296,1097
3149,802,1437
3150,7575,3572
3151,8555,637
3152,2650,2070
3153,2064,615
3154,2230,2547
3155,4065,1164
3156,2724,3004
3157,8888,2444
3158,3313,2765
3159,9530,1268
3160,8404,2886
3161,7968,2386
3162,9609,200
3163,1649,1330
3164,3285,3033
3165,9985,2541
3166,3174,2524
3167,5479,2828
3168,6026,2489
3169,3101,2420
3170,5635,3345
3171,3312,3058
3172,5538,2043
3173,2767,1569
3174,2628,805
3175,2622,722
3176,9437,2979
3177,9829,2872
3178,3948,1680
3179,2592,3119
3180,9868,1821
3181,6794,3300
3182,4353,2921
3183,6086,56
3184,6889,1820
3185,6782,1786
3186,7175,406
3187,2623,3166
3188,3083,2976
3189,2746,2256
3190,3532,2330
3191,9560,3443
3192,8647,1215
3193,7923,1060
3194,7036,1069
3195,1377,2170
3196,9169,3551
3197,7236,2612
3198,58,1080
3199,6318,705
3200,7633,165
3201,3291,1557
3202,9763,2312
3203,5516,2643
3204,7458,986
3205,2753,1116
3206,2073,3023
3207,7016,2934
3208,2181,600
3209,5168,2467
3210,171,141
3211,5973,205
3212,4002,68
3213,7416,2703
3214,8355,1841
3215,3487,1615
3216,8807,2944
3217,2434,1779
3218,9114,2533
3219,1985,2957
3220,7327,2561
3221,7487,1793
3222,638,254
3223,7205,1105
3224,931,3323
3225,1718,3215
3226,9330,3427
3227,4438,2974
3228,4960,2037
3229,1945,247
3230,4050,1896
3231,1695,3304
3232,3118,1764
3233,6103,3191
3234,6320,3183
3235,7398,1606
3236,1502,795
3237,2300,1308
3238,6441,620
3239,4732,703
3240,5304,3087
3241,345,931
3242,3183,400
3243,3244,2948
3244,1799,1055
3245,7836,3099
3246,9355,3565
3247,2354,61
3248,3978,29
3249,779,1812
3250,8003,1122
3251,9144,2391
3252,3094,1078
3253,2538,1134
3254,9565,982
3255,9985,2289
3256,6118,1149
3257,493,1728
3258,7602,1840
3259,4635,2656
3260,1209,187
3261,1875,1821
3262,7488,3503
3263,6716,695
3264,6087,36
3265,9113,655
3266,1042,120
3267,9218,1427
3268,8594,829
3269,9486,1248
3270,8989,446
3271,1804,530
3272,1796,1744
3273,9832,2889
3274,9917,2275
3275,8075,644
3276,1715,305
3277,2612,1886
3278,2161,2760
3279,3196,2944
3280,4559,2786
3281,3437,230
3282,6151,359
3283,1523,2323
3284,513,2649
3285,4175,2730
3286,2487,1369
3287,2108,1800
3288,5569,2729
3289,7289,634
3290,5001,846
3291,875,3488
3292,8392,335
3293,516,3487
3294,9147,2704
3295,6933,2584
3296,6184,1887
3297,9261,1933
3298,7657,1006
3299,6355,3331
3300,4234,3248
3301,801,516
3302,4244,1702
3303,4266,971
3304,5491,1645
3305,8881,130
3306,3653,625
3307,7417,3527
3308,5168,2128
3309,4225,1081
3310,9482,3539
3311,2108,1486
3312,1954,374
3313,4544,1765
3314,5866,989
3315,9334,482
3316,5542,3531
3317,150,676
3318,3872,2823
3319,4108,2371
3320,6169,2442
3321,3814,1852
3322,1695,2067
3323,5812,788
3324,3292,810
3325,6182,375
3326,2596,2004
3327,7383,2230
3328,3697,381
3329,7049,1178
3330,9712,2193
3331,6262,1868
3332,2935,630
3333,4488,3058
3334,8448,2486
3335,2350,892
3336,1174,243
3337,7527,1378
3338,7754,1356
3339,9236,336
3340,9062,1021
3341,2692,3189
3342,5460,1597
3343,3742,1106
3344,883,1804
3345,4375,486
3346,513,1752
3347,5160,3484
3348,3994,2926
3349,5114,316
3350,1196,3160
