id,userId,learningMaterialId,completed,completedAt
6582,179,4040,True,2024-02-11 18:52:13
6583,7693,1626,True,2024-04-08 20:17:07
6584,8627,552,False,
6585,6057,4866,False,
6586,5781,2997,True,2024-06-11 08:47:41
6587,5109,3909,False,
6588,5407,4290,False,
6589,6070,622,False,
6590,8550,1856,False,
6591,6778,4320,False,
6592,1101,4944,True,2024-08-05 10:55:05
6593,5171,4837,False,
6594,865,452,True,2024-04-19 11:29:02
6595,8514,2294,False,
6596,6051,4304,True,2024-01-17 04:39:07
6597,6473,3161,False,
6598,2218,4524,True,2024-01-18 09:51:21
6599,4304,2112,True,2024-08-09 11:45:22
6600,6124,151,True,2024-03-30 15:10:09
6601,2874,3288,True,2024-07-21 14:10:13
6602,9939,370,False,
6603,5447,2179,True,2024-03-17 15:00:22
6604,5435,4181,True,2024-02-19 00:05:08
6605,3088,2402,False,
6606,8479,879,False,
6607,2119,545,False,
6608,5411,500,True,2024-08-29 08:40:15
6609,9453,3468,False,
6610,7527,2024,False,
6611,4431,3182,False,
6612,5198,1302,True,2024-06-12 16:48:00
6613,8531,323,True,2024-05-05 23:16:53
6614,2295,1691,False,
6615,7099,2258,False,
6616,5340,3454,True,2024-06-16 18:06:16
6617,1213,1777,False,
6618,2721,4928,False,
6619,4184,1782,True,2024-09-05 06:33:49
6620,6992,1736,False,
6621,9576,4298,False,
6622,5988,1478,True,2024-03-30 07:29:35
6623,2746,3094,True,2024-02-19 01:21:14
6624,8533,2108,True,2024-10-11 20:02:41
6625,4682,3761,True,2024-04-21 22:35:19
6626,4233,2930,True,2024-04-10 13:17:21
6627,9328,2457,True,2024-10-12 11:08:34
6628,4540,4684,False,
6629,392,3810,True,2024-07-20 16:28:06
6630,7814,2526,True,2024-05-15 09:02:37
6631,9910,2855,False,
6632,6609,2177,True,2024-09-09 02:24:29
6633,4056,4271,True,2024-10-09 21:54:06
6634,8969,347,False,
6635,3429,246,True,2024-01-15 05:50:09
6636,5001,1975,True,2024-06-25 02:50:38
6637,4064,2251,False,
6638,3919,4746,True,2024-06-01 13:56:15
6639,7271,1054,True,2024-05-26 15:42:42
6640,8313,2668,False,
6641,2949,3334,False,
6642,8143,2210,True,2024-06-28 21:51:12
6643,7289,1187,True,2024-10-05 19:21:17
6644,8003,1550,False,
6645,4032,4367,True,2024-02-20 23:52:50
6646,1572,3805,True,2024-07-12 18:13:06
6647,6146,1804,False,
6648,9297,373,True,2024-05-21 21:54:39
6649,3475,3336,True,2024-01-31 23:17:15
6650,5101,50,False,
6651,8673,3373,True,2024-09-21 20:35:24
6652,9273,1161,True,2024-07-30 16:30:22
6653,9036,3925,False,
6654,4251,1838,False,
6655,5376,3627,False,
6656,4698,197,False,
6657,8255,189,True,2024-09-25 05:57:01
6658,9335,486,False,
6659,2722,3761,True,2024-09-16 02:31:10
6660,6988,526,False,
6661,8118,3484,False,
6662,660,1307,False,
6663,2863,1592,True,2024-03-18 18:15:32
6664,7848,450,True,2024-03-08 09:57:35
6665,6725,309,True,2024-03-09 20:37:07
6666,4392,3389,True,2024-04-14 03:17:07
6667,2307,4189,True,2024-08-08 00:20:28
6668,737,3738,True,2024-03-04 11:39:29
6669,3453,172,True,2024-10-03 11:42:25
6670,629,3216,False,
6671,7660,2451,True,2024-04-26 02:38:23
6672,8725,4349,True,2024-07-25 13:24:57
6673,5060,4548,False,
6674,7858,3979,True,2024-03-21 10:25:42
6675,1051,2254,True,2024-02-17 06:08:58
6676,5542,1779,False,
6677,6768,3770,True,2024-03-21 21:09:46
6678,3542,4227,False,
6679,6196,4544,False,
6680,1457,2923,True,2024-02-07 21:41:17
6681,8272,4550,True,2024-07-02 09:14:21
6682,2817,2370,True,2024-04-20 12:47:25
6683,6394,1473,True,2024-07-14 23:48:39
6684,4580,1878,False,
6685,8517,2893,True,2024-02-14 15:30:24
6686,542,3003,False,
6687,4189,1027,False,
6688,3110,983,False,
6689,792,4025,True,2024-04-08 18:20:26
6690,5158,1881,True,2024-02-06 05:54:20
6691,1113,347,True,2024-03-25 14:51:06
6692,8218,2709,True,2024-06-01 19:48:58
6693,8919,752,False,
6694,9550,3894,True,2024-01-26 04:17:46
6695,1120,1528,False,
6696,3370,3325,True,2024-06-15 00:32:54
6697,1876,4707,True,2024-03-02 17:03:22
6698,8557,4466,False,
6699,1798,3745,False,
6700,8595,2467,False,
6701,7648,3071,False,
6702,4426,3294,False,
6703,9505,341,False,
6704,8790,1743,False,
6705,9981,407,False,
6706,9781,4061,False,
6707,450,3022,True,2024-05-22 02:21:12
6708,8624,3959,True,2024-03-01 12:27:20
6709,1328,1407,False,
6710,7996,990,False,
6711,6614,3877,True,2024-02-23 10:13:22
6712,6320,1951,False,
6713,580,4927,False,
6714,2513,4345,False,
6715,4689,2574,False,
6716,7379,3107,False,
6717,7838,1747,False,
6718,9987,3228,False,
6719,7300,2857,False,
6720,3264,1893,True,2024-02-07 06:45:01
6721,6058,4756,True,2024-03-01 16:07:54
6722,9982,4513,True,2024-04-06 08:03:36
6723,3308,2242,True,2024-03-06 15:14:46
6724,1937,3605,True,2024-05-17 12:49:28
6725,6700,2907,True,2024-03-23 19:13:51
6726,7362,3409,False,
6727,4063,3532,True,2024-02-23 22:29:28
6728,9363,470,True,2024-06-11 11:24:23
6729,7461,3805,False,
6730,5297,3602,False,
6731,5703,1368,True,2024-01-22 17:52:14
6732,6253,534,False,
6733,5055,349,True,2024-08-16 08:23:18
6734,4036,738,False,
6735,9067,1331,True,2024-08-25 09:14:25
6736,4081,2337,False,
6737,3215,4660,False,
6738,9413,2418,True,2024-05-26 17:04:27
6739,6268,2477,False,
6740,7583,4799,False,
6741,5032,4511,False,
6742,4073,2194,True,2024-04-29 11:42:53
6743,3792,1551,False,
6744,652,25,False,
6745,6473,1751,True,2024-07-04 04:34:39
6746,8042,3961,False,
6747,4054,4742,False,
6748,172,1092,False,
6749,8617,2406,False,
6750,5427,2824,False,
6751,794,2020,False,
6752,2792,840,True,2024-07-24 23:09:13
6753,571,1764,True,2024-01-02 03:01:42
6754,6067,800,False,
6755,7813,3630,True,2024-05-03 01:43:32
6756,2536,607,False,
6757,6763,740,False,
6758,995,3912,True,2024-04-16 07:14:02
6759,2654,366,True,2024-04-10 21:58:39
6760,2338,3704,True,2024-05-24 16:39:32
6761,4713,4074,False,
6762,2878,1453,False,
6763,7638,4423,False,
6764,5355,3769,True,2024-04-09 20:20:32
6765,2312,4045,True,2024-05-04 23:23:24
6766,8509,1703,True,2024-01-03 07:47:43
6767,427,4567,True,2024-01-13 23:55:42
6768,2408,3680,False,
6769,7867,4335,False,
6770,1706,384,True,2024-08-23 23:49:10
6771,7418,4739,True,2024-04-30 15:02:57
6772,3697,4812,True,2024-07-16 03:23:01
6773,7848,2319,True,2024-01-18 18:35:47
6774,3523,2066,True,2024-10-11 16:15:07
6775,2969,2448,False,
6776,2112,2876,True,2024-04-11 22:09:23
6777,7031,4815,True,2024-09-02 21:32:27
6778,4291,3987,False,
6779,5415,2866,False,
6780,1898,4274,False,
6781,2074,4368,False,
6782,1183,2278,False,
6783,1223,3377,False,
6784,3220,3337,False,
6785,6113,4274,False,
6786,4527,2666,True,2024-01-26 12:59:31
6787,2047,566,False,
6788,4310,4999,True,2024-02-22 06:08:15
6789,9056,2933,True,2024-03-21 00:02:27
6790,2857,3455,True,2024-06-28 10:48:36
6791,8104,635,True,2024-08-04 12:04:24
6792,2608,2229,True,2024-09-29 12:24:15
6793,6457,2044,True,2024-02-18 12:53:08
6794,9221,451,False,
6795,8087,919,True,2024-10-06 23:42:20
6796,1460,2499,False,
6797,8812,2118,False,
6798,2771,1023,True,2024-09-07 13:14:49
6799,6890,736,True,2024-09-08 19:23:26
6800,2945,186,True,2024-05-24 04:14:18
6801,2811,771,True,2024-07-10 02:00:22
6802,8787,81,True,2024-04-09 01:29:18
6803,8130,2086,True,2024-07-01 19:07:49
6804,9898,751,True,2024-01-21 23:17:31
6805,8706,2883,False,
6806,3846,1349,False,
6807,1113,2215,False,
6808,3416,870,False,
6809,6569,1909,True,2024-03-01 09:50:06
6810,2553,3561,True,2024-02-11 09:28:15
6811,6206,250,False,
6812,4209,380,True,2024-01-02 13:52:53
6813,3702,4874,True,2024-07-12 21:57:14
6814,449,1807,True,2024-05-14 07:23:45
6815,5832,2168,True,2024-08-29 13:14:03
6816,3530,2099,True,2024-04-03 11:15:50
6817,1694,1427,False,
6818,8642,2189,False,
6819,2104,2672,False,
6820,9930,3582,False,
6821,3047,904,False,
6822,9781,4530,False,
6823,660,3914,True,2024-07-25 11:17:18
6824,7846,4329,True,2024-04-29 12:43:49
6825,5051,427,True,2024-02-08 13:14:17
6826,4157,2005,False,
6827,9211,3439,False,
6828,3388,1449,True,2024-10-10 12:52:41
6829,9269,1370,False,
6830,7316,2046,False,
6831,3560,4093,False,
6832,4788,1950,True,2024-10-04 03:51:57
6833,9439,3829,False,
6834,8234,4189,False,
6835,5014,4447,True,2024-08-27 00:11:36
6836,2824,4839,False,
6837,5879,4820,True,2024-05-15 16:18:38
6838,5805,256,True,2024-02-14 16:22:41
6839,1877,3684,True,2024-01-01 16:38:29
6840,8023,2179,True,2024-04-27 20:24:54
6841,1732,473,False,
6842,9335,4719,False,
6843,9711,1704,True,2024-03-10 22:16:46
6844,9906,2013,True,2024-10-11 14:44:52
6845,650,2822,False,
6846,1453,4301,False,
6847,6710,519,True,2024-10-12 17:23:03
6848,8735,1538,True,2024-05-30 04:25:57
6849,290,4464,False,
6850,5997,398,True,2024-03-13 08:57:41
6851,1309,729,True,2024-10-04 06:23:52
6852,1007,1509,True,2024-02-05 06:34:47
6853,6791,4004,False,
6854,7115,39,False,
6855,6790,4694,True,2024-08-04 22:47:24
6856,9240,2641,True,2024-02-15 12:30:19
6857,78,2299,True,2024-01-24 14:46:53
6858,2557,3414,True,2024-09-18 19:18:07
6859,5221,4125,True,2024-06-22 06:50:29
6860,5921,3382,False,
6861,1159,3204,False,
6862,8068,1126,False,
6863,7345,1902,False,
6864,749,875,False,
6865,8257,93,True,2024-03-13 09:58:48
6866,5976,1742,True,2024-09-16 07:25:53
6867,2997,538,True,2024-03-24 11:42:41
6868,5881,3831,True,2024-08-09 10:29:08
6869,3758,684,False,
6870,5306,2006,True,2024-01-01 12:50:16
6871,7192,719,False,
6872,8234,1168,True,2024-07-11 14:30:54
6873,5642,3154,False,
6874,3783,1929,True,2024-09-12 16:55:44
6875,4540,3534,False,
6876,5321,2317,False,
6877,9155,315,False,
6878,298,972,False,
6879,6865,2620,True,2024-03-14 00:02:54
6880,5418,1894,True,2024-06-25 03:01:26
6881,9256,3576,True,2024-09-29 03:15:12
6882,9804,1071,True,2024-03-20 21:09:37
6883,7007,4062,False,
6884,31,4284,False,
6885,9586,847,False,
6886,8546,813,True,2024-07-07 08:23:58
6887,7002,1305,False,
6888,3583,2644,True,2024-04-13 02:38:25
6889,4429,4744,True,2024-08-22 12:11:12
6890,6328,4783,False,
6891,1967,2759,True,2024-02-20 22:59:40
6892,9604,3121,False,
6893,8641,1076,False,
6894,5475,2281,True,2024-07-03 03:23:21
6895,6008,4745,True,2024-09-16 04:42:14
6896,943,2925,True,2024-03-22 08:09:09
6897,8706,590,False,
6898,7726,1612,False,
6899,7712,3615,True,2024-09-29 08:02:03
6900,4941,2020,False,
6901,1023,144,True,2024-06-07 15:07:26
6902,1564,889,True,2024-10-01 19:15:12
6903,9820,3540,True,2024-10-08 09:30:06
6904,6569,2854,False,
6905,7652,1747,True,2024-10-02 14:21:28
6906,2949,1736,True,2024-07-22 11:03:09
6907,2834,2471,True,2024-01-22 20:54:09
6908,5253,2697,True,2024-08-23 18:23:50
6909,9562,876,False,
6910,2964,582,True,2024-05-01 03:40:31
6911,7192,3743,False,
6912,8719,1116,False,
6913,4105,1610,False,
6914,4666,4068,False,
6915,9444,2244,False,
6916,4089,4687,True,2024-07-13 00:34:05
6917,740,3968,True,2024-04-28 08:11:07
6918,128,4207,False,
6919,3272,4898,True,2024-04-20 00:44:57
6920,6804,3860,True,2024-04-26 05:48:38
6921,243,1579,True,2024-05-18 12:23:43
6922,2754,845,True,2024-10-06 18:52:14
6923,7491,1701,False,
6924,6410,2030,False,
6925,9461,4515,True,2024-08-31 07:48:52
6926,7782,3062,False,
6927,455,4983,True,2024-03-05 10:43:43
6928,6278,2184,False,
6929,2166,3412,True,2024-02-12 02:19:19
6930,1913,4494,True,2024-03-13 20:20:40
6931,1132,1244,True,2024-07-09 08:09:11
6932,509,639,True,2024-07-24 09:22:35
6933,9837,4935,True,2024-04-16 07:48:18
6934,4609,732,False,
6935,9144,2003,False,
6936,8160,3916,True,2024-09-23 00:03:27
6937,9968,2690,False,
6938,93,3332,False,
6939,8572,4528,True,2024-07-13 02:27:36
6940,5922,3753,False,
6941,33,1461,True,2024-07-25 04:33:52
6942,7583,205,False,
6943,6323,385,True,2024-04-15 21:57:35
6944,7358,3848,True,2024-04-13 00:55:05
6945,2627,1913,False,
6946,3828,756,True,2024-08-21 15:41:56
6947,3347,4375,False,
6948,2502,3288,True,2024-07-11 10:19:29
6949,7313,971,True,2024-07-31 04:11:59
6950,9860,1120,True,2024-03-11 11:35:03
6951,2203,2726,True,2024-07-10 02:26:33
6952,9062,409,True,2024-04-27 10:18:25
6953,9899,1162,True,2024-08-19 18:59:44
6954,2142,4851,True,2024-08-30 12:22:23
6955,1576,3258,False,
6956,6214,1695,True,2024-09-07 23:51:36
6957,9792,2745,True,2024-04-14 08:11:15
6958,6661,1413,False,
6959,5003,3377,False,
6960,3353,397,True,2024-06-18 09:23:37
6961,965,4303,True,2024-03-22 22:25:30
6962,6886,4064,True,2024-09-04 04:05:58
6963,4117,2828,False,
6964,8432,3957,False,
6965,8140,450,False,
6966,3214,2448,False,
6967,3096,2705,False,
6968,4282,1186,True,2024-03-28 13:23:34
6969,5645,4488,False,
6970,1789,1896,False,
6971,8090,1036,False,
6972,9511,4593,False,
6973,6244,2175,False,
6974,1293,1420,True,2024-04-27 20:17:15
6975,8666,2008,False,
6976,2638,496,False,
6977,1301,1492,True,2024-04-29 09:18:03
6978,4712,2589,True,2024-01-21 16:26:12
6979,1540,2944,False,
6980,1156,1517,False,
6981,7910,4979,False,
6982,6104,2655,False,
6983,2765,2784,False,
6984,2335,4637,True,2024-03-21 09:59:49
6985,2992,4715,True,2024-04-09 03:37:41
6986,4479,3952,True,2024-03-14 15:14:09
6987,6901,4163,True,2024-07-07 20:18:08
6988,9302,2986,False,
6989,2182,173,False,
6990,1799,2387,False,
6991,5605,4262,False,
6992,1180,1435,False,
6993,9340,365,True,2024-06-13 03:50:05
6994,6656,4620,True,2024-07-27 18:05:59
6995,4556,2337,False,
6996,172,3553,False,
6997,4254,3540,True,2024-06-03 18:01:20
6998,6198,1703,True,2024-06-26 14:25:25
6999,141,2089,True,2024-07-25 16:29:58
7000,8255,3436,True,2024-02-07 03:51:31
7001,5487,3378,False,
7002,7436,455,False,
7003,6014,1750,False,
7004,2870,2463,False,
7005,4997,4723,False,
7006,2526,2530,True,2024-02-02 20:58:55
7007,4994,894,False,
7008,6248,164,True,2024-03-01 22:57:15
7009,4885,3155,True,2024-06-07 10:04:18
7010,7025,2353,True,2024-07-27 04:30:21
7011,5746,1730,False,
7012,4863,2795,True,2024-02-06 20:48:47
7013,9916,1785,True,2024-06-03 04:40:11
7014,7390,4728,True,2024-07-11 16:13:31
7015,7554,4326,True,2024-07-18 15:27:59
7016,4548,4208,True,2024-05-21 21:54:49
7017,2523,4067,True,2024-05-23 17:32:26
7018,6667,830,False,
7019,6825,3370,False,
7020,8830,3998,False,
7021,6451,4882,True,2024-05-14 07:59:49
7022,8225,2295,True,2024-07-10 21:35:46
7023,4469,2170,True,2024-01-30 14:00:33
7024,7383,4271,True,2024-04-05 08:56:21
7025,2799,4577,True,2024-01-26 14:37:47
7026,6693,4184,True,2024-08-22 21:32:31
7027,1304,3539,False,
7028,5751,4309,True,2024-09-27 21:13:46
7029,4214,3845,False,
7030,1706,215,True,2024-04-12 22:43:21
7031,7169,4459,True,2024-07-22 08:21:21
7032,2018,1279,False,
7033,2526,2166,True,2024-05-30 21:41:11
7034,3944,2094,True,2024-06-04 14:47:23
7035,9140,1594,False,
7036,4822,3051,False,
7037,2360,2177,True,2024-07-06 19:35:25
7038,8885,3450,True,2024-03-24 06:27:19
7039,3355,474,False,
7040,9165,4808,True,2024-05-09 12:38:41
7041,6780,2052,False,
7042,2845,3839,True,2024-10-06 04:05:02
7043,7753,198,False,
7044,2654,3542,False,
7045,4897,4960,False,
7046,3594,905,False,
7047,5635,4722,False,
7048,5195,1244,True,2024-08-26 05:30:01
7049,4100,3089,True,2024-05-06 07:36:39
7050,3082,413,True,2024-03-17 06:09:00
7051,822,2993,False,
7052,1342,2527,True,2024-04-22 23:51:23
7053,4071,4591,True,2024-02-24 23:06:44
7054,8784,4693,True,2024-04-29 08:07:53
7055,1981,908,True,2024-01-09 22:08:31
7056,7396,260,False,
7057,6240,2026,False,
7058,2234,2126,False,
7059,6236,3833,False,
7060,2899,3940,True,2024-03-11 18:29:40
7061,8337,2775,False,
7062,2802,788,True,2024-07-13 23:21:31
7063,1996,2538,True,2024-09-23 16:40:49
7064,2441,2453,True,2024-05-13 13:22:49
7065,3387,1129,True,2024-04-29 08:54:09
7066,4725,196,False,
7067,5084,3730,True,2024-09-08 03:35:29
7068,6786,2565,False,
7069,5684,2389,False,
7070,1357,897,True,2024-08-25 10:57:01
7071,5595,3509,True,2024-05-18 03:43:30
7072,5458,2597,False,
7073,8671,2576,True,2024-04-01 11:22:44
7074,5498,3812,False,
7075,9823,3757,False,
7076,5790,1871,True,2024-10-11 11:23:00
7077,7545,4329,True,2024-01-16 08:34:37
7078,8773,3114,True,2024-09-29 09:01:07
7079,579,4749,False,
7080,1360,3753,False,
7081,5152,4356,True,2024-06-02 10:39:15
7082,5326,3346,True,2024-10-12 05:11:15
7083,6716,4806,False,
7084,1321,29,False,
7085,399,2587,True,2024-02-02 20:40:55
7086,8311,3239,True,2024-08-14 04:48:23
7087,3348,1570,False,
7088,8501,1430,False,
7089,1971,4616,False,
7090,878,2336,True,2024-05-01 10:18:33
7091,6987,1370,False,
7092,6479,2895,False,
7093,3930,3730,False,
7094,1250,3917,False,
7095,8602,3276,False,
7096,1123,3841,False,
7097,1241,3389,True,2024-06-03 11:45:52
7098,4094,3435,False,
7099,635,2110,False,
7100,1445,4436,True,2024-07-28 01:21:41
7101,1941,1175,True,2024-08-02 05:57:00
7102,5628,2160,True,2024-09-18 19:26:56
7103,8971,2553,True,2024-04-20 05:56:34
7104,807,1498,False,
7105,1814,3736,False,
7106,1293,1430,False,
7107,8227,142,True,2024-01-12 07:53:59
7108,9278,4788,False,
7109,2636,1666,False,
7110,7058,964,True,2024-06-07 22:49:17
7111,653,992,True,2024-10-01 08:40:45
7112,3189,2827,False,
7113,9727,3006,True,2024-05-22 20:49:48
7114,2995,3319,False,
7115,870,566,True,2024-05-07 10:59:29
7116,5672,3668,True,2024-01-25 05:06:47
7117,4755,4222,True,2024-05-10 17:57:46
7118,1095,697,True,2024-07-28 22:33:02
7119,7945,2870,True,2024-08-08 10:01:04
7120,6544,2772,True,2024-02-03 05:09:13
7121,3740,565,True,2024-07-22 08:02:56
7122,8179,4393,True,2024-09-05 00:33:10
7123,7113,1590,True,2024-08-25 22:29:02
7124,7859,2475,False,
7125,8031,1807,False,
7126,1776,1482,True,2024-07-03 17:32:50
7127,8672,4371,True,2024-01-01 14:24:29
7128,6463,1521,True,2024-08-30 02:56:29
7129,3153,4009,False,
7130,7112,4015,True,2024-06-11 20:42:57
7131,9565,3580,True,2024-07-01 05:19:36
7132,1470,1348,False,
7133,1370,136,True,2024-08-06 23:25:01
7134,3138,2985,True,2024-06-03 13:59:15
7135,6872,2476,True,2024-09-02 12:41:06
7136,4673,2955,True,2024-08-14 18:08:07
7137,5291,553,False,
7138,5155,1547,True,2024-01-09 05:46:15
7139,541,4240,True,2024-01-02 17:09:37
7140,7198,3276,False,
7141,7998,114,True,2024-08-18 05:08:34
7142,94,425,False,
7143,6877,4043,False,
7144,810,1618,False,
7145,6132,3437,False,
7146,8097,4304,False,
7147,9085,1213,False,
7148,3781,2424,True,2024-06-29 07:04:04
7149,6874,4725,False,
7150,8816,4874,True,2024-08-19 17:01:47
7151,8495,887,True,2024-03-25 13:35:38
7152,7605,1564,False,
7153,6688,1718,False,
7154,8757,2722,False,
7155,1750,3090,True,2024-09-27 11:57:17
7156,8907,4023,True,2024-01-30 21:54:14
7157,9744,4563,True,2024-01-26 02:24:29
7158,6259,2200,True,2024-05-16 09:38:58
7159,8796,378,True,2024-05-25 12:55:46
7160,8544,2016,True,2024-09-22 21:40:13
7161,4454,3841,False,
7162,3965,1125,True,2024-02-21 17:16:58
7163,4063,2899,True,2024-02-09 19:42:42
7164,8718,3248,True,2024-03-18 17:02:21
7165,508,3043,False,
7166,551,3444,True,2024-02-15 11:16:00
7167,5816,4506,True,2024-02-02 03:16:07
7168,8117,697,True,2024-01-26 01:57:35
7169,1610,4411,True,2024-08-08 04:54:06
7170,4337,3568,True,2024-09-23 07:01:14
7171,9663,4619,False,
7172,5752,1934,False,
7173,7185,2818,True,2024-02-25 02:02:34
7174,2549,3885,False,
7175,2136,4028,False,
7176,5513,136,False,
7177,6741,1053,False,
7178,29,2443,False,
7179,1481,1396,True,2024-05-26 13:47:22
7180,2227,2047,False,
7181,745,2486,True,2024-01-03 22:32:50
7182,4224,3417,False,
7183,5790,2945,False,
7184,9222,2725,True,2024-09-14 11:59:18
7185,9305,249,True,2024-04-02 03:17:20
7186,5423,778,True,2024-06-17 14:32:07
7187,7920,7,False,
7188,8652,4606,False,
7189,2701,2582,True,2024-09-07 02:37:59
7190,3130,1874,False,
7191,6277,4668,False,
7192,6950,1977,True,2024-02-06 00:35:20
7193,3911,3386,False,
7194,2310,1536,True,2024-08-13 15:57:06
7195,5368,3171,True,2024-09-16 11:26:36
7196,1622,616,False,
7197,9392,2979,False,
7198,744,850,True,2024-05-08 18:18:03
7199,8086,2362,True,2024-03-14 19:55:33
7200,3945,3303,False,
7201,9168,425,False,
7202,2797,3218,False,
7203,1492,4754,False,
7204,7785,4041,True,2024-04-24 20:48:53
7205,8713,35,True,2024-05-19 15:23:22
7206,4348,2480,False,
7207,2773,994,True,2024-06-20 04:54:30
7208,3620,4506,True,2024-04-18 18:23:44
7209,3935,440,True,2024-08-17 22:40:24
7210,3666,506,True,2024-09-08 21:43:54
7211,9782,462,True,2024-01-17 04:04:14
7212,5622,593,True,2024-09-27 00:53:07
7213,5603,4338,True,2024-03-04 18:07:27
7214,3614,4716,True,2024-03-10 00:17:44
7215,4283,3417,True,2024-08-02 15:56:34
7216,995,69,True,2024-08-07 12:52:35
7217,172,4758,True,2024-04-14 00:39:28
7218,814,1752,False,
7219,2212,1752,False,
7220,8783,2265,True,2024-07-12 18:45:25
7221,2787,4570,True,2024-09-16 08:46:18
7222,8476,4236,False,
7223,9400,1129,False,
7224,1582,4934,True,2024-07-04 10:16:04
7225,5306,3268,True,2024-06-28 00:30:03
7226,3935,2697,True,2024-06-03 17:00:17
7227,8399,1990,False,
7228,6414,2456,True,2024-03-12 23:32:56
7229,7924,452,True,2024-10-04 06:41:41
7230,5312,3636,False,
7231,254,2904,False,
7232,997,3026,False,
7233,955,1093,True,2024-02-08 05:25:05
7234,4465,1013,True,2024-09-17 12:04:00
7235,4163,1541,False,
7236,2135,4399,True,2024-07-16 00:22:09
7237,3500,2529,True,2024-04-23 03:26:51
7238,8659,2892,False,
7239,5604,123,True,2024-05-16 22:50:24
7240,5112,1410,True,2024-09-27 13:24:09
7241,5425,3316,True,2024-09-08 11:11:56
7242,2819,1182,True,2024-05-12 03:34:29
7243,1226,1933,False,
7244,1576,1785,False,
7245,3825,3406,True,2024-06-04 15:39:34
7246,3595,3752,True,2024-04-20 14:09:12
7247,5275,3964,True,2024-02-12 08:57:45
7248,5969,1179,False,
7249,9292,2929,False,
7250,682,4794,True,2024-01-11 19:54:21
7251,7279,502,False,
7252,8710,3273,False,
7253,6030,3829,True,2024-05-18 13:27:07
7254,1284,2508,False,
7255,6514,3320,True,2024-08-22 07:06:00
7256,1392,4649,False,
7257,1583,2317,True,2024-06-27 23:42:42
7258,8725,2026,True,2024-04-18 20:18:41
7259,6779,3210,True,2024-05-04 17:08:35
7260,9689,936,True,2024-03-04 17:43:02
7261,3055,1075,False,
7262,208,1067,False,
7263,356,3861,False,
7264,6547,3136,False,
7265,2317,746,True,2024-03-10 18:25:24
7266,825,3558,True,2024-07-15 20:42:25
7267,1433,1796,False,
7268,1801,3144,False,
7269,818,1533,False,
7270,2467,2731,True,2024-01-02 22:25:44
7271,9790,154,True,2024-03-14 01:16:08
7272,6346,3469,False,
7273,3598,1750,True,2024-03-23 22:31:17
7274,196,1403,False,
7275,9465,3678,True,2024-03-26 17:59:28
7276,5771,908,True,2024-06-29 10:42:46
7277,4160,371,False,
7278,8154,1211,False,
7279,4028,2661,True,2024-07-10 01:26:11
7280,6982,930,False,
7281,6806,1497,True,2024-03-23 16:41:48
7282,1470,4388,True,2024-02-02 13:41:22
7283,1174,3960,True,2024-09-19 15:41:50
7284,7680,1058,False,
7285,9062,2875,True,2024-04-04 01:25:45
7286,5764,1504,False,
7287,4024,3638,True,2024-07-04 02:34:35
7288,2118,939,True,2024-09-22 03:45:17
7289,9892,1783,False,
7290,7933,1716,True,2024-05-11 02:06:52
7291,6205,2073,False,
7292,9342,4466,True,2024-10-07 19:19:00
7293,9909,1103,True,2024-07-25 12:07:30
7294,7187,4907,False,
7295,3770,43,True,2024-03-29 01:51:42
7296,7872,3761,False,
7297,8223,1647,False,
7298,8569,267,True,2024-04-07 03:19:16
7299,6563,4970,True,2024-04-05 19:16:42
7300,9753,1039,False,
7301,8865,4527,False,
7302,8184,1910,False,
7303,9096,1161,True,2024-09-27 11:41:44
7304,6755,4010,False,
7305,5752,305,False,
7306,731,2034,False,
7307,5375,428,False,
7308,2978,588,False,
7309,8600,4175,True,2024-07-16 00:23:03
7310,8573,251,False,
7311,9249,1394,True,2024-05-07 07:28:22
7312,6246,1017,True,2024-01-10 15:49:52
7313,3333,415,True,2024-03-29 00:19:08
7314,7737,1957,False,
7315,6596,1204,True,2024-04-22 01:43:01
7316,8047,4323,True,2024-08-05 05:23:13
7317,7648,4990,False,
7318,8651,292,True,2024-06-24 17:26:38
7319,2604,186,False,
7320,6669,3050,False,
7321,8016,2995,False,
7322,9822,3810,False,
7323,7964,1372,False,
7324,2133,3587,True,2024-06-22 09:22:00
7325,424,4085,True,2024-04-04 06:27:16
7326,8650,3548,False,
7327,3908,157,False,
7328,598,1186,True,2024-05-24 19:41:59
7329,323,3299,True,2024-09-28 04:52:36
7330,5794,2299,True,2024-06-28 14:01:37
7331,8399,3108,True,2024-06-24 13:25:37
7332,8411,1733,False,
7333,1109,1303,False,
7334,3320,894,True,2024-01-17 09:49:53
7335,8362,1287,True,2024-01-30 02:04:56
7336,5806,1468,False,
7337,9420,1978,False,
7338,524,2748,True,2024-06-07 04:12:06
7339,5853,2431,False,
7340,7598,3943,True,2024-02-29 12:03:49
7341,3366,3482,True,2024-03-05 19:56:25
7342,5263,4680,False,
7343,4999,569,False,
7344,3438,534,True,2024-03-01 16:51:07
7345,8278,4968,False,
7346,4019,4306,True,2024-01-27 19:53:36
7347,3117,1074,True,2024-07-11 23:30:12
7348,4392,371,True,2024-01-21 02:37:39
7349,3332,4746,True,2024-02-20 19:52:28
7350,7854,966,True,2024-02-20 13:29:04
7351,4674,717,False,
7352,8870,3085,False,
7353,7355,4627,True,2024-08-15 13:53:55
7354,4614,2571,False,
7355,6839,1020,False,
7356,6700,725,False,
7357,9090,4766,False,
