id,userId,quizId,score,totalScore
1258,8649,116,93,100
1259,722,79,70,100
1260,8437,84,18,100
1261,4140,19,20,100
1262,2074,92,84,100
1263,889,198,75,100
1264,8284,44,76,100
1265,1330,92,61,100
1266,7906,58,65,100
1267,4753,75,69,100
1268,8206,65,94,100
1269,8229,27,28,100
1270,3824,194,28,100
1271,4814,143,40,100
1272,6448,95,31,100
1273,2151,53,38,100
1274,2142,23,99,100
1275,6694,172,86,100
1276,9768,164,14,100
1277,150,4,35,100
1278,4448,52,2,100
1279,8330,158,79,100
1280,3446,171,53,100
1281,9356,57,74,100
1282,779,50,12,100
1283,5308,154,74,100
1284,8203,154,8,100
1285,8681,11,4,100
1286,7307,111,16,100
1287,9087,183,71,100
1288,2619,29,7,100
1289,8667,39,42,100
1290,8140,191,54,100
1291,4854,167,2,100
1292,9737,112,27,100
1293,1996,195,63,100
1294,1668,120,32,100
1295,1440,42,81,100
1296,7892,148,83,100
1297,4297,141,56,100
1298,3265,135,84,100
1299,6427,80,36,100
1300,8732,23,94,100
1301,1870,35,5,100
1302,2069,189,5,100
1303,3137,142,94,100
1304,6619,121,0,100
1305,1533,172,100,100
1306,1317,88,4,100
1307,5453,184,15,100
1308,4201,69,42,100
1309,5489,41,6,100
1310,3671,171,66,100
1311,7396,21,13,100
1312,4963,148,62,100
1313,5907,18,14,100
1314,919,102,30,100
1315,2386,186,53,100
1316,8233,3,24,100
1317,3215,123,32,100
1318,5309,145,20,100
1319,6369,28,2,100
1320,1072,24,77,100
1321,4887,126,76,100
1322,8668,16,44,100
1323,1795,170,52,100
1324,236,37,67,100
1325,4808,97,47,100
1326,4927,121,80,100
1327,2053,27,24,100
1328,6342,57,9,100
1329,3859,56,59,100
1330,2626,141,7,100
1331,9615,61,55,100
1332,4284,133,15,100
1333,4057,50,21,100
1334,930,131,90,100
1335,5967,57,4,100
1336,4824,198,4,100
1337,200,57,29,100
1338,8557,99,97,100
1339,3243,122,60,100
1340,4436,49,85,100
1341,2595,2,71,100
1342,7615,18,45,100
1343,8918,110,58,100
1344,8100,103,26,100
1345,651,14,75,100
1346,832,77,75,100
1347,3202,129,8,100
1348,7603,154,70,100
1349,7992,39,44,100
1350,9799,6,71,100
1351,7007,140,56,100
1352,1123,70,39,100
1353,3795,30,47,100
1354,5355,137,15,100
1355,998,160,2,100
1356,2011,169,15,100
1357,33,161,12,100
1358,507,200,90,100
1359,6687,72,94,100
1360,7581,114,55,100
1361,5755,186,9,100
1362,5862,194,24,100
1363,4305,43,6,100
1364,7050,20,74,100
1365,5831,2,44,100
1366,5112,135,38,100
1367,5311,169,11,100
1368,8793,51,22,100
1369,8916,85,29,100
1370,5225,30,32,100
1371,8818,72,95,100
1372,1228,61,66,100
1373,1355,55,1,100
1374,4164,126,67,100
1375,4759,159,7,100
1376,1036,171,2,100
1377,7752,54,33,100
1378,1064,10,15,100
1379,5263,186,23,100
1380,4617,56,56,100
1381,4930,144,76,100
1382,4396,183,25,100
1383,6021,124,33,100
1384,3001,63,66,100
1385,4393,109,75,100
1386,8807,61,49,100
1387,4555,129,24,100
1388,1769,65,21,100
1389,3172,102,44,100
1390,3799,121,61,100
1391,7277,39,16,100
1392,2956,200,26,100
1393,7639,181,39,100
1394,7795,119,52,100
1395,4191,136,58,100
1396,691,181,44,100
1397,3527,48,75,100
1398,4515,2,19,100
1399,1401,74,33,100
1400,1032,178,46,100
1401,544,50,65,100
1402,7301,139,7,100
1403,9007,122,75,100
1404,1567,181,40,100
1405,7915,55,68,100
1406,4870,21,28,100
1407,5572,76,10,100
1408,6632,51,39,100
1409,1022,103,74,100
1410,8727,135,14,100
1411,8912,110,5,100
1412,5829,147,98,100
1413,2574,46,64,100
1414,7830,166,41,100
1415,5533,172,15,100
1416,2487,148,32,100
1417,31,36,19,100
1418,731,103,3,100
1419,1123,192,27,100
1420,7509,4,55,100
1421,3480,107,70,100
1422,2126,34,31,100
1423,4068,15,22,100
1424,9416,50,63,100
1425,2165,101,96,100
1426,9717,148,55,100
1427,4926,104,32,100
1428,2249,144,8,100
1429,790,37,23,100
1430,7414,170,73,100
1431,2170,23,38,100
1432,9641,103,67,100
1433,9672,120,53,100
1434,874,56,86,100
1435,5346,16,33,100
1436,9394,140,11,100
1437,4713,172,79,100
1438,2945,117,61,100
1439,4125,84,94,100
1440,8404,92,77,100
1441,8405,59,42,100
1442,8906,200,65,100
1443,4654,139,25,100
1444,3396,185,28,100
1445,3505,168,7,100
1446,5575,10,75,100
1447,2670,78,47,100
1448,7414,90,53,100
1449,1597,72,48,100
1450,4363,187,57,100
1451,4267,107,8,100
1452,4861,50,37,100
1453,3571,171,15,100
1454,3770,12,86,100
1455,9268,131,5,100
1456,1392,177,40,100
1457,8512,22,78,100
1458,219,52,17,100
1459,9732,1,10,100
1460,6593,126,16,100
1461,8035,61,85,100
1462,7912,126,79,100
1463,710,150,34,100
1464,1849,165,79,100
1465,9833,45,9,100
1466,7916,41,20,100
1467,3852,38,73,100
1468,1885,166,100,100
1469,8983,41,75,100
1470,9951,109,3,100
1471,8503,198,37,100
1472,2817,58,23,100
1473,8401,165,81,100
1474,6481,119,58,100
1475,7593,61,21,100
1476,7918,172,80,100
1477,5997,21,54,100
1478,1861,165,1,100
1479,8099,185,81,100
1480,4804,80,7,100
1481,8540,197,82,100
1482,3276,29,87,100
1483,270,97,56,100
1484,45,169,11,100
1485,2314,72,22,100
1486,1095,16,96,100
1487,7912,107,37,100
1488,7907,147,96,100
1489,5779,128,76,100
1490,3202,140,3,100
1491,9820,119,96,100
1492,3100,29,5,100
1493,3980,136,70,100
1494,1174,104,22,100
1495,9426,150,25,100
1496,5056,67,28,100
1497,3104,94,61,100
1498,7092,5,70,100
1499,3897,139,62,100
1500,3300,136,65,100
1501,6344,173,80,100
1502,2227,198,17,100
1503,9808,63,61,100
1504,2757,104,16,100
1505,2145,10,90,100
1506,2828,35,53,100
1507,4029,134,100,100
1508,8032,173,90,100
1509,5827,38,73,100
1510,8464,67,47,100
1511,339,65,88,100
1512,7253,143,29,100
1513,4590,114,11,100
1514,6514,87,82,100
1515,2192,56,25,100
1516,1785,51,99,100
1517,7703,121,85,100
1518,3971,42,56,100
1519,3434,153,24,100
1520,301,183,78,100
1521,7020,184,97,100
1522,4033,33,41,100
1523,7258,148,12,100
1524,5828,191,36,100
1525,5551,199,34,100
1526,1733,193,33,100
1527,274,75,20,100
1528,9849,68,91,100
1529,5255,36,94,100
1530,5154,58,38,100
1531,1034,183,72,100
1532,7395,73,32,100
1533,1018,93,37,100
1534,7447,32,6,100
1535,5903,186,66,100
1536,5724,186,37,100
1537,944,102,29,100
1538,7971,161,76,100
1539,9716,74,96,100
1540,5670,187,50,100
1541,8573,44,78,100
1542,8177,130,14,100
1543,3808,52,39,100
1544,783,49,17,100
1545,9320,194,15,100
1546,2099,111,89,100
1547,4141,163,15,100
1548,9914,3,99,100
1549,7318,60,91,100
1550,3126,90,18,100
1551,4682,197,68,100
1552,7460,32,60,100
1553,3475,19,43,100
1554,9315,38,33,100
1555,143,14,64,100
1556,3624,5,19,100
1557,2528,184,32,100
1558,4471,50,6,100
1559,8806,21,68,100
1560,7517,20,0,100
1561,6687,22,66,100
1562,9027,48,82,100
1563,7406,19,76,100
1564,4655,54,74,100
1565,1922,167,45,100
1566,4043,9,3,100
1567,7749,3,15,100
1568,8798,134,25,100
1569,4925,65,41,100
1570,73,141,98,100
1571,385,188,60,100
1572,5732,52,17,100
1573,9037,113,82,100
1574,5002,68,73,100
1575,9135,146,78,100
1576,9722,152,59,100
1577,615,31,15,100
1578,7389,193,36,100
1579,3702,132,53,100
1580,2784,101,71,100
1581,1783,68,78,100
1582,4379,45,50,100
1583,6970,152,17,100
1584,5942,7,33,100
1585,3809,44,6,100
1586,9686,117,0,100
1587,4995,61,84,100
1588,8328,127,16,100
1589,2961,70,5,100
1590,5156,159,96,100
1591,2900,169,46,100
1592,3510,18,49,100
1593,1980,198,84,100
1594,1765,16,88,100
1595,7371,111,22,100
1596,1718,199,32,100
1597,1152,1,87,100
1598,8687,75,10,100
1599,5303,7,39,100
1600,7636,86,56,100
1601,8681,8,6,100
1602,9407,150,18,100
1603,6031,8,62,100
1604,9222,193,58,100
1605,4343,51,57,100
1606,7331,30,27,100
1607,3831,6,53,100
1608,4662,73,38,100
1609,2475,79,74,100
1610,3112,188,59,100
1611,2613,99,9,100
1612,9567,182,75,100
1613,7491,75,100,100
1614,7674,152,4,100
1615,9482,100,33,100
1616,8313,87,100,100
1617,1662,55,75,100
1618,7048,82,40,100
1619,2465,73,94,100
1620,1798,63,3,100
1621,1342,81,94,100
1622,6985,8,94,100
1623,9724,97,8,100
1624,8823,97,36,100
1625,8118,45,46,100
1626,1151,48,4,100
1627,1724,183,1,100
1628,9689,111,20,100
1629,9495,144,23,100
1630,8624,95,80,100
1631,3016,149,54,100
1632,1052,95,3,100
1633,1785,197,8,100
1634,2000,39,28,100
1635,9399,82,8,100
1636,6132,41,72,100
1637,2400,194,11,100
1638,8650,182,79,100
1639,309,99,92,100
1640,1221,92,66,100
1641,8220,198,28,100
1642,9743,167,15,100
1643,6633,131,66,100
1644,2024,46,100,100
1645,8320,2,75,100
1646,4829,16,6,100
1647,5379,153,79,100
1648,5940,4,50,100
1649,4139,75,82,100
1650,9251,56,41,100
1651,6450,18,46,100
1652,375,185,9,100
1653,888,110,70,100
1654,5200,8,69,100
1655,5604,113,31,100
1656,9764,62,96,100
1657,2030,91,98,100
1658,1628,134,34,100
1659,3664,91,78,100
1660,9132,21,0,100
1661,4723,8,1,100
1662,4929,170,7,100
1663,9386,105,35,100
1664,7789,103,54,100
1665,4048,159,9,100
1666,3566,199,95,100
1667,3710,4,15,100
1668,7093,182,67,100
1669,9505,28,68,100
1670,223,183,63,100
1671,678,78,73,100
1672,980,160,10,100
1673,2397,176,39,100
1674,1934,49,38,100
1675,8012,111,82,100
1676,9647,104,66,100
1677,3562,6,42,100
1678,1088,37,43,100
1679,5384,12,6,100
1680,6897,151,77,100
1681,899,36,82,100
1682,1816,115,86,100
1683,5511,30,63,100
1684,1393,160,5,100
1685,6788,87,0,100
1686,9217,53,17,100
1687,1532,197,4,100
1688,7581,36,82,100
1689,6334,174,65,100
1690,2175,35,41,100
1691,9797,68,18,100
1692,4919,193,67,100
1693,1232,15,42,100
1694,6176,191,31,100
1695,2979,158,26,100
1696,1006,130,97,100
1697,4334,22,24,100
1698,8677,116,13,100
1699,7568,163,17,100
1700,3633,112,16,100
1701,8967,57,43,100
1702,8100,139,35,100
1703,3068,41,58,100
1704,4812,51,41,100
1705,4949,53,78,100
1706,7076,171,80,100
1707,4199,11,4,100
1708,2196,18,43,100
1709,5660,13,73,100
1710,5566,199,25,100
1711,6625,15,49,100
1712,3603,53,0,100
1713,8064,134,71,100
1714,2336,72,70,100
1715,808,161,13,100
1716,6625,39,1,100
1717,7659,66,49,100
1718,2747,186,19,100
1719,5581,23,65,100
1720,1405,122,37,100
1721,3955,24,70,100
1722,8498,119,20,100
1723,8796,123,41,100
1724,7352,50,37,100
1725,6716,45,23,100
1726,3844,92,51,100
1727,5088,35,13,100
1728,2923,33,94,100
1729,5444,60,50,100
1730,2922,180,58,100
1731,4538,102,88,100
1732,4574,188,74,100
1733,4649,55,56,100
1734,4359,164,96,100
1735,1774,87,90,100
1736,1990,114,4,100
1737,8366,80,16,100
1738,7367,147,56,100
1739,455,63,90,100
1740,1489,31,74,100
1741,9021,144,63,100
1742,5818,31,42,100
1743,6505,136,44,100
1744,9115,158,72,100
1745,7119,121,39,100
1746,4293,147,30,100
1747,8818,39,42,100
1748,6617,177,25,100
1749,5654,11,40,100
1750,8989,51,18,100
1751,9171,182,71,100
1752,1743,167,80,100
1753,6016,10,68,100
1754,5804,133,57,100
1755,7394,76,32,100
1756,2304,141,62,100
1757,4337,110,1,100
1758,7192,110,34,100
1759,4325,190,4,100
1760,537,118,61,100
1761,33,131,32,100
1762,5452,182,76,100
1763,6748,47,14,100
1764,4663,162,11,100
1765,5446,194,68,100
1766,3105,87,1,100
1767,1393,171,35,100
1768,3805,118,8,100
1769,5625,10,99,100
1770,4352,83,30,100
1771,125,170,45,100
1772,7619,54,50,100
1773,4696,69,81,100
1774,5656,159,98,100
1775,9044,104,92,100
1776,8868,23,74,100
1777,1577,12,83,100
1778,2069,129,55,100
1779,2005,80,39,100
1780,6157,134,60,100
1781,360,10,48,100
1782,1555,49,0,100
1783,2991,114,70,100
1784,754,139,68,100
1785,3535,117,2,100
1786,2073,135,13,100
1787,8632,58,18,100
1788,3644,192,57,100
1789,6038,178,60,100
1790,6765,24,42,100
1791,2605,160,21,100
1792,3510,187,46,100
1793,8713,187,42,100
1794,7842,10,100,100
1795,3301,118,45,100
1796,1574,109,50,100
1797,2444,105,35,100
1798,1107,100,82,100
1799,973,63,96,100
1800,2786,123,55,100
1801,409,107,54,100
1802,4287,105,45,100
1803,7606,99,49,100
1804,3129,93,28,100
1805,2376,119,6,100
1806,8071,133,3,100
1807,130,113,69,100
1808,4841,164,25,100
1809,759,170,57,100
1810,2607,67,63,100
1811,3933,110,35,100
1812,4944,68,6,100
1813,1819,170,61,100
1814,2044,1,2,100
1815,8605,184,56,100
1816,4315,8,98,100
1817,2955,27,100,100
1818,3591,87,39,100
1819,5314,72,96,100
1820,286,6,24,100
1821,3020,92,46,100
1822,5315,82,59,100
1823,4044,29,56,100
1824,4908,118,80,100
1825,397,199,27,100
1826,1260,104,27,100
1827,8071,6,68,100
1828,8902,192,70,100
1829,8051,113,37,100
1830,5299,191,36,100
1831,6118,109,55,100
1832,3619,112,2,100
1833,510,74,73,100
1834,5342,25,21,100
1835,8268,34,93,100
1836,8037,141,35,100
1837,3853,58,81,100
1838,2242,10,98,100
1839,5004,53,87,100
1840,6667,149,27,100
1841,4507,4,28,100
1842,2189,17,56,100
1843,4418,108,20,100
1844,906,68,85,100
1845,5549,149,94,100
1846,5804,147,88,100
1847,878,158,50,100
1848,648,12,23,100
1849,734,31,43,100
1850,1395,4,17,100
1851,9764,35,11,100
1852,4768,43,17,100
1853,9399,92,50,100
1854,5457,118,18,100
1855,406,37,47,100
1856,7696,98,68,100
1857,936,170,56,100
1858,7891,64,82,100
1859,1184,45,28,100
1860,180,77,53,100
1861,9091,106,72,100
1862,3914,174,98,100
1863,3596,198,93,100
1864,7650,164,18,100
1865,4760,116,72,100
1866,7890,70,82,100
1867,2321,143,35,100
1868,7132,146,63,100
1869,4430,81,20,100
1870,6535,150,11,100
1871,2645,161,53,100
1872,547,19,5,100
1873,3249,136,60,100
1874,1606,98,25,100
1875,9493,190,66,100
1876,8997,30,51,100
1877,2662,189,47,100
1878,4670,74,35,100
1879,9908,181,15,100
1880,6707,45,65,100
1881,6387,70,87,100
1882,3712,100,59,100
1883,4029,149,34,100
1884,3063,23,75,100
1885,8115,192,33,100
1886,9990,111,13,100
1887,8843,184,82,100
1888,4750,30,68,100
1889,3919,100,100,100
1890,6468,40,62,100
1891,7377,127,89,100
1892,7881,31,47,100
1893,3092,101,67,100
1894,1989,34,60,100
1895,3231,33,59,100
1896,1103,15,42,100
1897,6057,164,30,100
1898,3615,100,39,100
1899,5394,2,79,100
1900,5,89,62,100
1901,2247,74,68,100
1902,6184,31,14,100
1903,3678,18,73,100
1904,2912,4,0,100
1905,4859,174,0,100
1906,9627,33,0,100
1907,9102,91,39,100
1908,3214,184,61,100
1909,2655,48,34,100
1910,1145,58,16,100
1911,9742,189,32,100
1912,6082,120,81,100
1913,735,25,9,100
1914,9883,88,52,100
1915,9039,199,85,100
1916,4262,163,9,100
1917,2172,47,81,100
1918,585,120,93,100
1919,8172,16,69,100
1920,6297,124,56,100
1921,193,74,30,100
1922,452,56,80,100
1923,1920,127,69,100
1924,1102,176,96,100
1925,3659,104,98,100
1926,7022,34,29,100
1927,5361,42,32,100
1928,1830,134,97,100
1929,5861,107,71,100
1930,9173,22,93,100
1931,9092,61,21,100
1932,4175,65,67,100
1933,5951,49,46,100
1934,9837,69,6,100
1935,321,103,67,100
1936,3179,13,43,100
1937,9766,60,98,100
1938,937,166,69,100
1939,685,110,43,100
1940,2688,37,75,100
1941,5759,45,51,100
1942,9734,157,74,100
1943,9909,120,79,100
1944,7023,122,59,100
1945,3089,92,82,100
1946,5445,62,55,100
1947,4304,171,80,100
1948,5494,128,35,100
1949,4321,139,86,100
1950,5119,74,22,100
1951,6176,181,33,100
1952,5146,40,87,100
1953,2726,196,10,100
1954,4652,73,100,100
1955,3548,75,0,100
1956,6870,128,78,100
1957,5189,23,6,100
1958,3829,39,86,100
1959,455,50,13,100
1960,1552,66,70,100
1961,7996,4,0,100
1962,2131,87,48,100
1963,6257,90,41,100
1964,4506,132,11,100
1965,9435,134,57,100
1966,3315,124,35,100
1967,3286,171,48,100
1968,952,141,83,100
1969,7294,11,89,100
1970,3715,40,5,100
1971,7111,161,89,100
1972,2898,103,42,100
1973,8563,128,47,100
1974,7654,73,54,100
1975,1176,188,71,100
1976,4977,17,62,100
1977,7463,6,2,100
1978,5758,37,94,100
1979,15,44,73,100
1980,8679,17,50,100
1981,7339,69,0,100
1982,8619,148,11,100
1983,8404,136,62,100
1984,2814,105,21,100
1985,4513,27,67,100
1986,504,185,99,100
1987,4442,154,42,100
1988,3320,151,67,100
1989,1520,108,76,100
1990,9075,109,12,100
1991,8047,95,69,100
1992,3835,14,30,100
1993,6928,177,75,100
1994,7435,162,31,100
1995,9470,108,58,100
1996,3978,5,36,100
1997,1183,185,83,100
1998,4603,71,42,100
1999,6712,113,53,100
2000,1337,91,95,100
