userId,completion_rate
1977,50.0
1979,50.0
1980,50.0
1981,0.0
1982,33.33333333333333
1983,57.14285714285714
1984,100.0
1985,100.0
1987,50.0
1988,0.0
1989,25.0
1990,66.66666666666666
1991,66.66666666666666
1992,100.0
1993,33.33333333333333
1994,33.33333333333333
1995,40.0
1996,25.0
1997,66.66666666666666
1998,25.0
1999,0.0
2000,80.0
2001,33.33333333333333
2002,33.33333333333333
2003,71.42857142857143
2004,0.0
2005,100.0
2006,75.0
2007,25.0
2008,66.66666666666666
2009,16.666666666666664
2010,50.0
2011,0.0
2012,100.0
2013,66.66666666666666
2014,66.66666666666666
2015,33.33333333333333
2016,100.0
2017,50.0
2018,0.0
2019,33.33333333333333
2020,50.0
2021,0.0
2022,66.66666666666666
2023,0.0
2024,50.0
2025,42.857142857142854
2026,50.0
2027,33.33333333333333
2028,0.0
2029,100.0
2030,100.0
2031,100.0
2032,0.0
2033,50.0
2034,0.0
2035,40.0
2036,0.0
2037,33.33333333333333
2038,33.33333333333333
2039,100.0
2041,66.66666666666666
2043,60.0
2044,50.0
2046,0.0
2047,50.0
2048,0.0
2049,50.0
2050,0.0
2051,0.0
2052,33.33333333333333
2053,75.0
2054,50.0
2055,0.0
2056,100.0
2058,33.33333333333333
2059,66.66666666666666
2060,0.0
2061,0.0
2062,50.0
2063,0.0
2064,50.0
2065,0.0
2066,50.0
2067,25.0
2068,50.0
2069,66.66666666666666
2070,100.0
2071,40.0
2072,25.0
2073,50.0
2074,0.0
2075,100.0
2076,100.0
2077,57.14285714285714
2078,25.0
2079,0.0
2080,50.0
2081,50.0
2083,0.0
2084,66.66666666666666
2085,42.857142857142854
2086,50.0
2087,66.66666666666666
2088,0.0
2089,0.0
2090,33.33333333333333
2091,75.0
2092,50.0
2093,50.0
2094,33.33333333333333
2095,0.0
2096,0.0
2097,100.0
2098,20.0
2099,0.0
2100,50.0
2101,66.66666666666666
2102,0.0
2103,50.0
2104,75.0
2105,0.0
2106,100.0
2107,0.0
2108,100.0
2109,0.0
2110,33.33333333333333
2111,100.0
2112,25.0
2113,0.0
2114,33.33333333333333
2115,100.0
2116,50.0
2117,100.0
2118,50.0
2119,33.33333333333333
2120,0.0
2121,0.0
2122,66.66666666666666
2123,55.55555555555556
2124,33.33333333333333
2125,0.0
2126,33.33333333333333
2127,100.0
2128,66.66666666666666
2129,66.66666666666666
2130,100.0
2131,50.0
2132,75.0
2133,100.0
2134,33.33333333333333
2135,33.33333333333333
2136,100.0
2137,60.0
2138,25.0
2139,66.66666666666666
2140,50.0
2141,50.0
2142,25.0
2143,66.66666666666666
2144,0.0
2145,20.0
2146,50.0
2148,0.0
2149,50.0
2150,33.33333333333333
2151,20.0
2152,33.33333333333333
2153,83.33333333333334
2154,100.0
2155,33.33333333333333
2157,50.0
2159,25.0
2160,66.66666666666666
2161,100.0
2162,100.0
2163,0.0
2164,0.0
2165,66.66666666666666
2166,100.0
2167,33.33333333333333
2169,50.0
2170,0.0
2172,100.0
2173,50.0
2174,20.0
2175,50.0
2176,0.0
2177,100.0
2178,0.0
2179,0.0
2180,50.0
2181,100.0
2182,50.0
2183,50.0
2184,100.0
2185,0.0
2186,100.0
2187,100.0
2188,75.0
2189,66.66666666666666
2190,50.0
2191,66.66666666666666
2193,75.0
2194,66.66666666666666
2195,100.0
2196,25.0
2197,33.33333333333333
2198,33.33333333333333
2199,0.0
2200,66.66666666666666
2202,100.0
2203,33.33333333333333
2204,0.0
2205,50.0
2206,100.0
2207,50.0
2208,66.66666666666666
2209,0.0
2210,50.0
2211,75.0
2213,33.33333333333333
2214,100.0
2215,0.0
2216,100.0
2218,75.0
2219,40.0
2220,0.0
2221,20.0
2222,71.42857142857143
2223,40.0
2224,40.0
2225,0.0
2226,100.0
2227,100.0
2228,66.66666666666666
2229,0.0
2230,0.0
2231,100.0
2232,25.0
2233,50.0
2234,33.33333333333333
2235,50.0
2237,66.66666666666666
2238,50.0
2240,100.0
2241,60.0
2242,66.66666666666666
2243,0.0
2244,71.42857142857143
2245,60.0
2246,66.66666666666666
2247,100.0
2248,40.0
2249,33.33333333333333
2250,66.66666666666666
2251,0.0
2252,50.0
2253,100.0
2254,66.66666666666666
2255,50.0
2256,66.66666666666666
2257,0.0
2258,33.33333333333333
2259,25.0
2260,100.0
2261,50.0
2262,100.0
2263,50.0
2264,50.0
2265,25.0
2266,100.0
2267,50.0
2268,100.0
2269,25.0
2270,50.0
2271,100.0
2272,100.0
2273,33.33333333333333
2274,33.33333333333333
2275,0.0
2276,0.0
2277,33.33333333333333
2279,75.0
2280,33.33333333333333
2281,60.0
2282,83.33333333333334
2283,50.0
2284,100.0
2285,66.66666666666666
2286,0.0
2287,50.0
2288,25.0
2290,100.0
2291,33.33333333333333
2292,66.66666666666666
2293,100.0
2295,0.0
2296,50.0
2297,66.66666666666666
2298,50.0
2300,100.0
2301,100.0
2302,66.66666666666666
2303,0.0
2304,50.0
2305,0.0
2306,33.33333333333333
2307,66.66666666666666
2308,50.0
2309,60.0
2310,25.0
2311,50.0
2312,0.0
2313,0.0
2314,50.0
2316,50.0
2317,66.66666666666666
2318,83.33333333333334
2319,100.0
2320,66.66666666666666
2321,50.0
2322,66.66666666666666
2323,50.0
2324,66.66666666666666
2325,50.0
2327,50.0
2328,0.0
2329,0.0
2330,0.0
2331,100.0
2332,50.0
2333,28.57142857142857
2334,0.0
2335,66.66666666666666
2336,100.0
2337,100.0
2338,0.0
2339,20.0
2340,0.0
2341,0.0
2342,50.0
2343,60.0
2344,100.0
2345,100.0
2346,100.0
2347,50.0
2348,33.33333333333333
2349,100.0
2350,40.0
2351,25.0
2352,25.0
2353,66.66666666666666
2354,33.33333333333333
2355,57.14285714285714
2356,0.0
2357,0.0
2358,75.0
2359,50.0
2360,0.0
2361,28.57142857142857
2362,100.0
2363,0.0
2364,50.0
2365,50.0
2366,50.0
2367,33.33333333333333
2368,0.0
2369,50.0
2370,50.0
2371,0.0
2372,25.0
2373,33.33333333333333
2374,0.0
2375,50.0
2376,66.66666666666666
2377,50.0
2379,100.0
2380,33.33333333333333
2381,50.0
2382,50.0
2383,0.0
2384,0.0
2385,100.0
2386,75.0
2387,33.33333333333333
2388,25.0
2389,50.0
2390,66.66666666666666
2391,66.66666666666666
2392,100.0
2393,0.0
2394,0.0
2395,100.0
2396,33.33333333333333
2397,33.33333333333333
2398,25.0
2399,100.0
2402,25.0
2403,25.0
2404,66.66666666666666
2405,50.0
2406,0.0
2407,60.0
2408,75.0
2409,60.0
2410,25.0
2411,50.0
2412,100.0
2413,28.57142857142857
2414,0.0
2415,0.0
2416,0.0
2417,40.0
2418,80.0
2419,0.0
2420,50.0
2421,100.0
2422,50.0
2423,50.0
2424,50.0
2427,100.0
2428,0.0
2429,100.0
2430,60.0
2431,80.0
2432,50.0
2433,50.0
2434,33.33333333333333
2435,50.0
2436,66.66666666666666
2437,100.0
2438,50.0
2439,100.0
2440,50.0
2441,33.33333333333333
2443,100.0
2444,0.0
2445,75.0
2446,50.0
2447,100.0
2448,75.0
2449,50.0
2451,50.0
2452,75.0
2453,0.0
2454,50.0
2455,100.0
2456,0.0
2457,0.0
2458,50.0
2459,0.0
2460,66.66666666666666
2461,33.33333333333333
2462,50.0
2463,50.0
2464,100.0
2465,50.0
2466,50.0
2467,33.33333333333333
2468,100.0
2469,25.0
2470,100.0
2471,50.0
2472,66.66666666666666
2473,100.0
2474,66.66666666666666
2475,33.33333333333333
2476,50.0
2477,66.66666666666666
2478,80.0
2479,50.0
2480,66.66666666666666
2481,33.33333333333333
2482,0.0
2483,50.0
2484,42.857142857142854
2485,33.33333333333333
2486,50.0
2487,80.0
2488,33.33333333333333
2489,50.0
2490,100.0
2491,50.0
2492,40.0
2493,66.66666666666666
2494,0.0
2495,33.33333333333333
2496,66.66666666666666
2497,0.0
2498,80.0
2499,0.0
2500,25.0
2501,60.0
2502,0.0
2503,100.0
2505,33.33333333333333
2506,0.0
2507,25.0
2508,50.0
2509,66.66666666666666
2510,100.0
2511,0.0
2512,33.33333333333333
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,25.0
2518,66.66666666666666
2519,0.0
2520,50.0
2521,0.0
2522,50.0
2523,100.0
2524,50.0
2525,66.66666666666666
2526,33.33333333333333
2527,42.857142857142854
2528,100.0
2529,75.0
2530,25.0
2531,75.0
2532,100.0
2533,100.0
2534,100.0
2535,100.0
2536,33.33333333333333
2537,33.33333333333333
2538,25.0
2539,66.66666666666666
2540,50.0
2541,100.0
2542,50.0
2543,33.33333333333333
2544,40.0
2545,50.0
2546,100.0
2547,16.666666666666664
2548,42.857142857142854
2549,100.0
2550,25.0
2551,75.0
2552,25.0
2553,50.0
2554,66.66666666666666
2555,33.33333333333333
2556,0.0
2557,50.0
2558,80.0
2559,0.0
2560,75.0
2561,100.0
2562,33.33333333333333
2563,66.66666666666666
2564,50.0
2565,20.0
2566,100.0
2567,0.0
2568,0.0
2569,50.0
2570,50.0
2571,25.0
2573,20.0
2574,100.0
2575,100.0
2576,80.0
2578,0.0
2579,60.0
2580,0.0
2581,100.0
2582,0.0
2583,0.0
2584,33.33333333333333
2585,25.0
2586,50.0
2587,66.66666666666666
2588,60.0
2589,100.0
2590,25.0
2591,50.0
2592,0.0
2593,100.0
2594,50.0
2595,40.0
2596,100.0
2597,40.0
2598,66.66666666666666
2599,50.0
2601,0.0
2602,0.0
2603,50.0
2604,0.0
2605,40.0
2606,0.0
2607,66.66666666666666
2608,80.0
2609,75.0
2610,40.0
2611,60.0
2612,50.0
2613,50.0
2614,25.0
2615,33.33333333333333
2616,66.66666666666666
2617,75.0
2618,75.0
2619,33.33333333333333
2620,0.0
2621,75.0
2622,50.0
2623,100.0
2624,0.0
2625,0.0
2626,60.0
2627,50.0
2628,0.0
2629,75.0
2630,0.0
2631,0.0
2632,100.0
2633,33.33333333333333
2634,0.0
2635,50.0
2636,100.0
2637,100.0
2638,33.33333333333333
2639,25.0
2640,100.0
2641,33.33333333333333
2642,80.0
2643,50.0
2644,100.0
2645,60.0
2646,66.66666666666666
2647,66.66666666666666
2648,50.0
2649,50.0
2650,0.0
2651,0.0
2652,62.5
2653,0.0
2654,100.0
2655,66.66666666666666
2656,50.0
2657,33.33333333333333
2658,16.666666666666664
2659,80.0
2660,0.0
2661,0.0
2662,33.33333333333333
2663,60.0
2664,100.0
2665,25.0
2666,50.0
2667,25.0
2668,33.33333333333333
2669,33.33333333333333
2670,100.0
2672,33.33333333333333
2673,100.0
2674,100.0
2675,42.857142857142854
2676,33.33333333333333
2677,75.0
2678,66.66666666666666
2679,100.0
2680,33.33333333333333
2681,50.0
2682,50.0
2683,75.0
2684,100.0
2685,80.0
2686,50.0
2687,0.0
2688,100.0
2689,75.0
2690,50.0
2691,0.0
2692,0.0
2693,33.33333333333333
2694,80.0
2695,50.0
2696,100.0
2697,50.0
2698,100.0
2699,0.0
2700,100.0
2701,0.0
2702,0.0
2703,100.0
2704,66.66666666666666
2705,33.33333333333333
2706,25.0
2708,0.0
2709,0.0
2711,50.0
2712,0.0
2713,50.0
2714,50.0
2715,66.66666666666666
2716,33.33333333333333
2717,100.0
2718,100.0
2719,100.0
2720,66.66666666666666
2721,50.0
2722,50.0
2723,66.66666666666666
2725,60.0
2726,50.0
2727,50.0
2728,50.0
2729,100.0
2730,33.33333333333333
2731,20.0
2732,40.0
2733,100.0
2734,0.0
2735,50.0
2736,75.0
2737,50.0
2738,0.0
2739,100.0
2741,28.57142857142857
2742,66.66666666666666
2743,100.0
2744,50.0
2745,0.0
2746,0.0
2747,0.0
2748,0.0
2749,25.0
2750,83.33333333333334
2751,33.33333333333333
2752,0.0
2753,0.0
2754,50.0
2755,0.0
2756,100.0
2757,100.0
2758,75.0
2759,100.0
2760,100.0
2761,25.0
2762,28.57142857142857
2763,50.0
2764,100.0
2765,100.0
2766,0.0
2767,75.0
2768,100.0
2769,42.857142857142854
2770,100.0
2771,100.0
2772,66.66666666666666
2773,50.0
2774,50.0
2775,50.0
2776,66.66666666666666
2777,100.0
2778,50.0
2779,100.0
2780,0.0
2781,57.14285714285714
2782,50.0
2783,0.0
2784,66.66666666666666
2785,100.0
2787,25.0
2788,42.857142857142854
2789,100.0
2790,100.0
2791,100.0
2792,33.33333333333333
2793,100.0
2794,100.0
2795,66.66666666666666
2796,50.0
2797,50.0
2798,40.0
2799,33.33333333333333
2800,40.0
2801,100.0
2802,50.0
2804,75.0
2806,0.0
2807,42.857142857142854
2808,75.0
2809,33.33333333333333
2810,100.0
2811,66.66666666666666
2812,0.0
2813,66.66666666666666
2814,42.857142857142854
2815,50.0
2816,100.0
2817,66.66666666666666
2818,0.0
2819,50.0
2820,25.0
2821,75.0
2822,33.33333333333333
2823,100.0
2824,25.0
2825,62.5
2826,100.0
2827,50.0
2828,0.0
2829,100.0
2830,16.666666666666664
2831,100.0
2832,0.0
2833,0.0
2834,33.33333333333333
2835,40.0
2836,28.57142857142857
2837,100.0
2838,66.66666666666666
2839,50.0
2840,0.0
2841,0.0
2842,0.0
2843,50.0
2844,0.0
2845,50.0
2846,33.33333333333333
2847,50.0
2848,66.66666666666666
2849,40.0
2850,50.0
2852,0.0
2853,100.0
2854,75.0
2855,33.33333333333333
2856,71.42857142857143
2857,50.0
2858,50.0
2859,25.0
2860,75.0
2861,0.0
2862,33.33333333333333
2863,50.0
2864,0.0
2865,100.0
2866,75.0
2867,50.0
2868,100.0
2869,20.0
2871,100.0
2872,50.0
2873,57.14285714285714
2874,50.0
2875,0.0
2876,0.0
2877,100.0
2878,25.0
2879,66.66666666666666
2880,0.0
2881,66.66666666666666
2882,50.0
2883,0.0
2884,66.66666666666666
2885,100.0
2886,50.0
2887,57.14285714285714
2888,60.0
2889,50.0
2890,50.0
2891,80.0
2892,0.0
2893,66.66666666666666
2894,50.0
2895,0.0
2896,50.0
2897,50.0
2898,100.0
2899,50.0
2900,20.0
2901,50.0
2902,100.0
2903,75.0
2904,100.0
2905,50.0
2906,33.33333333333333
2907,33.33333333333333
2908,40.0
2909,50.0
2910,100.0
2911,100.0
2912,50.0
2913,0.0
2914,33.33333333333333
2915,66.66666666666666
2916,66.66666666666666
2917,66.66666666666666
2918,25.0
2919,100.0
2920,50.0
2921,75.0
2922,0.0
2923,50.0
2924,50.0
2925,40.0
2926,100.0
2927,100.0
2928,50.0
2930,100.0
2931,100.0
2932,33.33333333333333
2933,75.0
2934,20.0
2935,33.33333333333333
2936,50.0
2937,50.0
2938,0.0
2939,0.0
2940,42.857142857142854
2941,0.0
2942,100.0
2943,40.0
2944,25.0
2945,100.0
2946,50.0
2947,100.0
2948,66.66666666666666
2950,0.0
2951,75.0
2952,80.0
2953,33.33333333333333
2954,50.0
2955,0.0
2956,0.0
2957,66.66666666666666
2958,100.0
2959,100.0
2961,66.66666666666666
2962,71.42857142857143
2963,100.0
2964,0.0
2965,40.0
2966,0.0
2967,50.0
2968,0.0
2969,50.0
2971,100.0
2972,100.0
2973,100.0
2974,60.0
2975,50.0
2976,33.33333333333333
2977,40.0
2978,20.0
2979,50.0
2980,50.0
2981,50.0
2982,100.0
2983,100.0
2984,50.0
2985,50.0
2986,33.33333333333333
2987,33.33333333333333
2988,100.0
2989,66.66666666666666
2990,0.0
2991,25.0
2992,50.0
2993,100.0
2994,100.0
2995,75.0
2996,100.0
2997,50.0
2998,40.0
2999,100.0
3000,50.0
3001,33.33333333333333
3002,50.0
3003,100.0
3004,75.0
3005,0.0
3006,0.0
3007,0.0
3008,40.0
3009,40.0
3010,75.0
3011,0.0
3012,100.0
3013,100.0
3014,50.0
3015,66.66666666666666
3017,71.42857142857143
3018,50.0
3019,0.0
3020,100.0
3021,33.33333333333333
3022,25.0
3023,0.0
3024,66.66666666666666
3025,66.66666666666666
3026,37.5
3027,50.0
3028,50.0
3029,100.0
3030,66.66666666666666
3031,66.66666666666666
3032,40.0
3033,0.0
3034,100.0
3035,100.0
3036,83.33333333333334
3037,0.0
3038,50.0
3039,50.0
3040,50.0
3041,50.0
3042,33.33333333333333
3043,100.0
3044,50.0
3045,100.0
3046,0.0
3047,100.0
3048,100.0
3049,33.33333333333333
3050,25.0
3051,50.0
3052,25.0
3053,50.0
3054,0.0
3055,66.66666666666666
3056,50.0
3057,0.0
3058,50.0
3059,20.0
3060,33.33333333333333
3061,0.0
3062,33.33333333333333
3063,50.0
3064,28.57142857142857
3065,50.0
3066,60.0
3067,50.0
3068,60.0
3069,75.0
3070,60.0
3071,0.0
3072,50.0
3073,50.0
3074,0.0
3075,0.0
3076,0.0
3077,66.66666666666666
3078,33.33333333333333
3079,0.0
3080,75.0
3081,50.0
3082,20.0
3083,33.33333333333333
3084,40.0
3085,100.0
3086,42.857142857142854
3087,16.666666666666664
3088,50.0
3089,75.0
3090,0.0
3091,0.0
3093,50.0
3094,50.0
3095,50.0
3096,0.0
3098,33.33333333333333
3099,100.0
3100,60.0
3101,0.0
3102,80.0
3103,0.0
3104,75.0
3105,60.0
3106,0.0
3107,0.0
3108,0.0
3110,0.0
3111,50.0
3112,100.0
3113,66.66666666666666
3114,100.0
3115,25.0
3116,50.0
3117,100.0
3118,66.66666666666666
3119,100.0
3120,0.0
3121,50.0
3122,80.0
3123,50.0
3124,50.0
3125,100.0
3126,0.0
3130,50.0
3131,50.0
3132,66.66666666666666
3133,50.0
3134,100.0
3135,0.0
3136,66.66666666666666
3137,50.0
3138,0.0
3139,25.0
3140,66.66666666666666
3141,66.66666666666666
3142,50.0
3143,33.33333333333333
3144,50.0
3145,50.0
3146,100.0
3147,33.33333333333333
3148,100.0
3149,100.0
3150,33.33333333333333
3151,100.0
3152,25.0
3153,0.0
3154,100.0
3155,50.0
3156,50.0
3157,0.0
3158,66.66666666666666
3159,100.0
3160,66.66666666666666
3161,25.0
3162,100.0
3163,0.0
3164,0.0
3165,75.0
3166,33.33333333333333
3167,50.0
3168,33.33333333333333
3169,50.0
3170,50.0
3171,33.33333333333333
3172,66.66666666666666
3173,0.0
3174,100.0
3175,0.0
3176,40.0
3177,100.0
3178,100.0
3179,0.0
3180,66.66666666666666
3181,100.0
3182,0.0
3183,100.0
3184,40.0
3185,33.33333333333333
3186,16.666666666666664
3187,33.33333333333333
3188,33.33333333333333
3189,66.66666666666666
3190,66.66666666666666
3191,33.33333333333333
3192,100.0
3193,66.66666666666666
3194,100.0
3195,100.0
3196,50.0
3197,100.0
3198,100.0
3199,0.0
3200,50.0
3201,50.0
3202,100.0
3203,100.0
3204,0.0
3205,50.0
3206,0.0
3207,42.857142857142854
3208,100.0
3209,42.857142857142854
3211,33.33333333333333
3212,100.0
3213,50.0
3215,50.0
3216,33.33333333333333
3217,50.0
3218,50.0
3219,0.0
3220,66.66666666666666
3221,0.0
3222,50.0
3223,100.0
3224,66.66666666666666
3225,50.0
3226,100.0
3227,33.33333333333333
3228,50.0
3229,100.0
3230,0.0
3231,100.0
3232,100.0
3233,100.0
3234,33.33333333333333
3235,0.0
3236,100.0
3237,0.0
3238,100.0
3239,0.0
3240,50.0
3241,50.0
3242,100.0
3243,100.0
3244,100.0
3245,25.0
3246,0.0
3247,66.66666666666666
3248,0.0
3249,66.66666666666666
3250,66.66666666666666
3251,100.0
3252,66.66666666666666
3253,0.0
3254,100.0
3255,0.0
3257,66.66666666666666
3258,25.0
3259,0.0
3260,33.33333333333333
3261,33.33333333333333
3262,50.0
3263,57.14285714285714
3264,50.0
3265,0.0
3266,33.33333333333333
3267,0.0
3268,66.66666666666666
3269,100.0
3270,33.33333333333333
3271,75.0
3272,50.0
3273,0.0
3274,0.0
3275,66.66666666666666
3276,33.33333333333333
3277,75.0
3278,50.0
3279,0.0
3280,50.0
3281,33.33333333333333
3282,75.0
3283,100.0
3284,33.33333333333333
3285,75.0
3286,50.0
3287,0.0
3288,75.0
3289,75.0
3290,16.666666666666664
3291,33.33333333333333
3292,25.0
3293,33.33333333333333
3294,66.66666666666666
3295,20.0
3296,100.0
3297,33.33333333333333
3298,100.0
3299,0.0
3300,0.0
3301,100.0
3302,40.0
3303,33.33333333333333
3304,0.0
3305,0.0
3306,33.33333333333333
3307,66.66666666666666
3308,0.0
3309,100.0
3310,66.66666666666666
3311,0.0
3312,0.0
3313,100.0
3314,50.0
3315,50.0
3316,0.0
3317,100.0
3318,33.33333333333333
3319,66.66666666666666
3320,0.0
3321,60.0
3323,75.0
3324,100.0
3325,0.0
3326,50.0
3327,0.0
3328,50.0
3329,100.0
3330,0.0
3331,100.0
3332,100.0
3333,50.0
3334,40.0
3336,75.0
3337,40.0
3338,33.33333333333333
3339,100.0
3340,50.0
3341,75.0
3342,100.0
3343,0.0
3344,33.33333333333333
3345,100.0
3347,0.0
3348,50.0
3349,80.0
3350,66.66666666666666
3351,50.0
3352,50.0
3353,0.0
3355,0.0
3356,100.0
3358,100.0
3359,0.0
3360,33.33333333333333
3361,33.33333333333333
3362,100.0
3363,0.0
3364,0.0
3365,25.0
3366,50.0
3367,100.0
3368,33.33333333333333
3369,0.0
3371,60.0
3372,66.66666666666666
3373,33.33333333333333
3374,100.0
3375,0.0
3376,33.33333333333333
3377,0.0
3378,50.0
3379,100.0
3380,33.33333333333333
3381,100.0
3382,0.0
3383,66.66666666666666
3384,50.0
3385,50.0
3386,100.0
3387,50.0
3388,0.0
3389,100.0
3390,100.0
3391,25.0
3392,80.0
3393,33.33333333333333
3394,0.0
3396,0.0
3397,50.0
3398,75.0
3399,40.0
3400,66.66666666666666
3401,50.0
3403,25.0
3404,66.66666666666666
3405,66.66666666666666
3406,33.33333333333333
3407,0.0
3408,16.666666666666664
3409,33.33333333333333
3410,100.0
3411,50.0
3412,0.0
3413,40.0
3414,50.0
3415,100.0
3416,50.0
3417,0.0
3418,50.0
3420,100.0
3421,100.0
3422,50.0
3423,0.0
3424,66.66666666666666
3425,100.0
3426,50.0
3427,0.0
3428,50.0
3429,50.0
3430,60.0
3431,33.33333333333333
3432,33.33333333333333
3433,50.0
3434,33.33333333333333
3435,42.857142857142854
3436,100.0
3437,33.33333333333333
3438,0.0
3439,0.0
3440,50.0
3441,0.0
3442,33.33333333333333
3443,0.0
3444,33.33333333333333
3445,0.0
3446,50.0
3447,50.0
3448,0.0
3449,71.42857142857143
3450,100.0
3451,100.0
3452,0.0
3453,25.0
3454,33.33333333333333
3455,100.0
3456,100.0
3457,0.0
3458,100.0
3459,60.0
3460,50.0
3461,60.0
3462,75.0
3463,75.0
3464,66.66666666666666
3465,50.0
3466,50.0
3467,50.0
3468,50.0
3469,33.33333333333333
3470,40.0
3471,100.0
3472,80.0
3473,50.0
3474,50.0
3475,33.33333333333333
3476,33.33333333333333
3477,25.0
3478,66.66666666666666
3479,80.0
3480,100.0
3481,100.0
3482,33.33333333333333
3483,66.66666666666666
3484,28.57142857142857
3485,0.0
3486,50.0
3487,100.0
3488,75.0
3489,66.66666666666666
3490,50.0
3491,100.0
3492,20.0
3493,40.0
3494,66.66666666666666
3496,0.0
3497,0.0
3498,20.0
3499,42.857142857142854
3500,100.0
3501,33.33333333333333
3502,33.33333333333333
3503,33.33333333333333
3504,100.0
3505,0.0
3506,80.0
3507,40.0
3508,100.0
3509,25.0
3510,0.0
3511,66.66666666666666
3512,50.0
3513,66.66666666666666
3514,100.0
3515,0.0
3516,0.0
3517,0.0
3518,57.14285714285714
3520,66.66666666666666
3521,0.0
3522,40.0
3523,50.0
3524,100.0
3525,66.66666666666666
3526,50.0
3527,33.33333333333333
3528,50.0
3529,50.0
3530,33.33333333333333
3532,0.0
3533,0.0
3534,66.66666666666666
3535,33.33333333333333
3536,0.0
3537,0.0
3538,75.0
3539,66.66666666666666
3540,100.0
3541,75.0
3542,100.0
3543,0.0
3544,50.0
3545,25.0
3546,50.0
3547,100.0
3548,66.66666666666666
3549,100.0
3550,0.0
3552,33.33333333333333
3553,60.0
3554,60.0
3555,60.0
3556,50.0
3557,33.33333333333333
3558,100.0
3559,0.0
3560,50.0
3561,0.0
3562,0.0
3563,100.0
3564,66.66666666666666
3565,50.0
3566,80.0
3567,0.0
3568,33.33333333333333
3569,100.0
3570,0.0
3571,100.0
3572,0.0
3573,100.0
3574,66.66666666666666
3575,100.0
3576,33.33333333333333
3577,0.0
3578,75.0
3579,50.0
3580,50.0
3581,50.0
3582,50.0
3583,100.0
3584,0.0
3585,100.0
3586,100.0
3587,66.66666666666666
3588,40.0
3589,33.33333333333333
3590,25.0
3591,50.0
3592,50.0
3593,50.0
3594,25.0
3595,100.0
3596,66.66666666666666
3597,33.33333333333333
3598,60.0
3600,100.0
3601,50.0
3602,100.0
3603,33.33333333333333
3604,85.71428571428571
3606,0.0
3607,50.0
3608,50.0
3609,60.0
3610,0.0
3611,60.0
3612,40.0
3613,0.0
3614,50.0
3615,0.0
3616,50.0
3617,75.0
3618,40.0
3619,0.0
3620,75.0
3621,0.0
3622,66.66666666666666
3623,100.0
3624,20.0
3625,100.0
3626,33.33333333333333
3627,16.666666666666664
3628,60.0
3629,33.33333333333333
3630,0.0
3631,50.0
3632,60.0
3633,25.0
3634,100.0
3635,60.0
3637,25.0
3638,100.0
3639,80.0
3640,66.66666666666666
3641,66.66666666666666
3642,0.0
3644,100.0
3645,0.0
3646,100.0
3647,0.0
3648,33.33333333333333
3649,0.0
3650,100.0
3651,0.0
3652,50.0
3653,25.0
3654,20.0
3655,0.0
3656,33.33333333333333
3657,50.0
3658,60.0
3659,33.33333333333333
3660,100.0
3661,100.0
3662,0.0
3663,75.0
3664,50.0
3665,100.0
3666,50.0
3667,100.0
3668,50.0
3669,50.0
3670,0.0
3671,100.0
3672,100.0
3673,50.0
3674,100.0
3675,50.0
3676,66.66666666666666
3677,50.0
3679,33.33333333333333
3680,100.0
3681,33.33333333333333
3682,80.0
3686,50.0
3687,100.0
3688,0.0
3689,66.66666666666666
3690,0.0
3691,50.0
3692,75.0
3693,60.0
3694,80.0
3695,20.0
3696,33.33333333333333
3697,100.0
3698,75.0
3699,100.0
3700,0.0
3701,100.0
3702,100.0
3703,66.66666666666666
3704,100.0
3705,25.0
3706,50.0
3707,50.0
3708,0.0
3709,66.66666666666666
3710,50.0
3711,50.0
3712,50.0
3713,75.0
3714,33.33333333333333
3715,33.33333333333333
3716,50.0
3717,25.0
3718,50.0
3719,0.0
3721,66.66666666666666
3722,66.66666666666666
3723,28.57142857142857
3724,0.0
3725,100.0
3726,14.285714285714285
3727,50.0
3728,50.0
3729,71.42857142857143
3730,75.0
3731,50.0
3732,33.33333333333333
3733,50.0
3734,100.0
3735,100.0
3736,0.0
3737,50.0
3738,0.0
3739,66.66666666666666
3740,50.0
3741,50.0
3742,50.0
3743,33.33333333333333
3744,66.66666666666666
3745,50.0
3746,60.0
3747,100.0
3748,100.0
3749,0.0
3750,50.0
3751,0.0
3752,0.0
3754,50.0
3755,100.0
3756,0.0
3757,25.0
3758,75.0
3760,33.33333333333333
3761,100.0
3762,0.0
3763,57.14285714285714
3764,25.0
3765,0.0
3766,50.0
3767,66.66666666666666
3768,100.0
3769,100.0
3770,0.0
3771,33.33333333333333
3772,0.0
3773,100.0
3774,0.0
3775,75.0
3776,80.0
3777,0.0
3778,0.0
3779,50.0
3781,66.66666666666666
3782,100.0
3783,50.0
3784,0.0
3785,0.0
3786,66.66666666666666
3787,50.0
3788,40.0
3789,33.33333333333333
3790,0.0
3791,0.0
3792,50.0
3793,66.66666666666666
3794,0.0
3795,20.0
3796,80.0
3797,33.33333333333333
3798,66.66666666666666
3799,16.666666666666664
3800,0.0
3801,66.66666666666666
3802,50.0
3803,0.0
3804,100.0
3805,0.0
3806,75.0
3807,50.0
3808,42.857142857142854
3809,33.33333333333333
3810,75.0
3811,0.0
3812,50.0
3813,60.0
3814,25.0
3815,33.33333333333333
3816,100.0
3817,33.33333333333333
3818,50.0
3819,50.0
3820,50.0
3821,100.0
